Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
JJ Boys,Half Baked,"james huntington, justin j. moore","etienne cote, jake lepp",19,21,Pool Play,bcts2023okanagan,Advanced
Leggy/Brendan,Manager-less Team,"brendan young, daniel horák","mason sodaro, rylan ibbetson",21,18,Pool Play,bcts2023okanagan,Advanced
turkeyJabbers,Ballbangers,"jacob jeffrey, luke melnychuk","austin jeffrey, connor schneider",21,12,Pool Play,bcts2023okanagan,Advanced
Worst Case Ontario,YNG scapers,"joshua grant, reid skelding","owen mcparland, walker sodaro",21,15,Pool Play,bcts2023okanagan,Advanced
JJ Boys,Manager-less Team,"james huntington, justin j. moore","mason sodaro, rylan ibbetson",21,19,Pool Play,bcts2023okanagan,Advanced
The shmucks,Half Baked,"nami maleki, nathan achtem","etienne cote, jake lepp",9,21,Pool Play,bcts2023okanagan,Advanced
turkeyJabbers,YNG scapers,"jacob jeffrey, luke melnychuk","owen mcparland, walker sodaro",21,12,Pool Play,bcts2023okanagan,Advanced
Worst Case Ontario,Ballbangers,"joshua grant, reid skelding","austin jeffrey, connor schneider",22,20,Pool Play,bcts2023okanagan,Advanced
JJ Boys,The shmucks,"james huntington, justin j. moore","nami maleki, nathan achtem",21,10,Pool Play,bcts2023okanagan,Advanced
Leggy/Brendan,Half Baked,"brendan young, daniel horák","etienne cote, jake lepp",21,15,Pool Play,bcts2023okanagan,Advanced
turkeyJabbers,Worst Case Ontario,"jacob jeffrey, luke melnychuk","joshua grant, reid skelding",14,21,Pool Play,bcts2023okanagan,Advanced
YNG scapers,Ballbangers,"owen mcparland, walker sodaro","austin jeffrey, connor schneider",22,20,Pool Play,bcts2023okanagan,Advanced
Leggy/Brendan,The shmucks,"brendan young, daniel horák","nami maleki, nathan achtem",21,13,Pool Play,bcts2023okanagan,Advanced
Manager-less Team,Half Baked,"mason sodaro, rylan ibbetson","etienne cote, jake lepp",13,21,Pool Play,bcts2023okanagan,Advanced
JJ Boys,Leggy/Brendan,"james huntington, justin j. moore","brendan young, daniel horák",17,21,Pool Play,bcts2023okanagan,Advanced
The shmucks,Manager-less Team,"nami maleki, nathan achtem","mason sodaro, rylan ibbetson",14,21,Pool Play,bcts2023okanagan,Advanced
Ballbangers,The shmucks,"austin jeffrey, connor schneider","nami maleki, nathan achtem",1,0,Bracket play round of Round of 16 game 1,bcts2023okanagan,Advanced
Ballbangers,The shmucks,"austin jeffrey, connor schneider","nami maleki, nathan achtem",1,0,Bracket play round of Round of 16 game 2,bcts2023okanagan,Advanced
Leggy/Brendan,Ballbangers,"brendan young, daniel horák","austin jeffrey, connor schneider",0,1,Bracket play round of Quarter-finals game 1,bcts2023okanagan,Advanced
Leggy/Brendan,Ballbangers,"brendan young, daniel horák","austin jeffrey, connor schneider",0,1,Bracket play round of Quarter-finals game 2,bcts2023okanagan,Advanced
turkeyJabbers,JJ Boys,"jacob jeffrey, luke melnychuk","james huntington, justin j. moore",1,0,Bracket play round of Quarter-finals game 1,bcts2023okanagan,Advanced
turkeyJabbers,JJ Boys,"jacob jeffrey, luke melnychuk","james huntington, justin j. moore",1,0,Bracket play round of Quarter-finals game 2,bcts2023okanagan,Advanced
Ballbangers,turkeyJabbers,"austin jeffrey, connor schneider","jacob jeffrey, luke melnychuk",0,1,Bracket play round of Semi-finals game 1,bcts2023okanagan,Advanced
Ballbangers,turkeyJabbers,"austin jeffrey, connor schneider","jacob jeffrey, luke melnychuk",31,29,Bracket play round of Semi-finals game 2,bcts2023okanagan,Advanced
Ballbangers,turkeyJabbers,"austin jeffrey, connor schneider","jacob jeffrey, luke melnychuk",13,15,Bracket play round of Semi-finals game 3,bcts2023okanagan,Advanced
Worst Case Ontario,Manager-less Team,"joshua grant, reid skelding","mason sodaro, rylan ibbetson",21,13,Bracket play round of Final game 1,bcts2023okanagan,Advanced
Worst Case Ontario,Manager-less Team,"joshua grant, reid skelding","mason sodaro, rylan ibbetson",21,15,Bracket play round of Final game 2,bcts2023okanagan,Advanced
Worst Case Ontario,YNG scapers,"joshua grant, reid skelding","owen mcparland, walker sodaro",1,0,Bracket play round of 1st place game 1,bcts2023okanagan,Advanced
Worst Case Ontario,YNG scapers,"joshua grant, reid skelding","owen mcparland, walker sodaro",1,0,Bracket play round of 1st place game 2,bcts2023okanagan,Advanced
Half Baked,Manager-less Team,"etienne cote, jake lepp","mason sodaro, rylan ibbetson",0,1,Bracket play round of 1st place game 1,bcts2023okanagan,Advanced
Half Baked,Manager-less Team,"etienne cote, jake lepp","mason sodaro, rylan ibbetson",0,1,Bracket play round of 1st place game 2,bcts2023okanagan,Advanced
JJ Boys,Leggy/Brendan,"james huntington, justin j. moore","brendan young, daniel horák",-1,-1,Bracket play round of P5: Semi-finals game 1,bcts2023okanagan,Advanced
Half Baked,YNG scapers,"etienne cote, jake lepp","owen mcparland, walker sodaro",-1,-1,Bracket play round of P5: Final game 1,bcts2023okanagan,Advanced
