Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Gross eggs and Ham,/kick,"ryan gross, thomas hamilton","dan bonowski, trevor clements 704trev",21,14,Pool Play,2021newengland,Premier
Gross eggs and Ham,/kick,"ryan gross, thomas hamilton","dan bonowski, trevor clements 704trev",21,16,Pool Play,2021newengland,Premier
Coreanos Simps,Trash Pandas,"alex daly, jared bingham","christian bennett, ian murphy",19,21,Pool Play,2021newengland,Premier
Coreanos Simps,Trash Pandas,"alex daly, jared bingham","christian bennett, ian murphy",17,21,Pool Play,2021newengland,Premier
Ghoul-Aid (Revenge Tour),Sawtooth Spikers,"grant klapwijk, kyle ackermann","dennis joseph, thomas maloney",21,12,Pool Play,2021newengland,Premier
Ghoul-Aid (Revenge Tour),Sawtooth Spikers,"grant klapwijk, kyle ackermann","dennis joseph, thomas maloney",21,18,Pool Play,2021newengland,Premier
Hillbottom Spikes,Jiggly Wrists,"dan abrams, demitri forand","connor prelich, kieran rose",22,20,Pool Play,2021newengland,Premier
Hillbottom Spikes,Jiggly Wrists,"dan abrams, demitri forand","connor prelich, kieran rose",21,15,Pool Play,2021newengland,Premier
Church/Hertzler,Are we good now?,"chandler hertzler, taylor church","ian slattery, jake goodnow",21,14,Pool Play,2021newengland,Premier
Church/Hertzler,Are we good now?,"chandler hertzler, taylor church","ian slattery, jake goodnow",21,12,Pool Play,2021newengland,Premier
Grassy,Nick Sant's Basement,"brendan ferreira, ryan marino","artie singer, dan mcpartland",21,10,Pool Play,2021newengland,Premier
Grassy,Nick Sant's Basement,"brendan ferreira, ryan marino","artie singer, dan mcpartland",14,21,Pool Play,2021newengland,Premier
Grassy,Nick Sant's Basement,"brendan ferreira, ryan marino","artie singer, dan mcpartland",21,17,Pool Play,2021newengland,Premier
Gross eggs and Ham,Trash Pandas,"ryan gross, thomas hamilton","christian bennett, ian murphy",21,11,Pool Play,2021newengland,Premier
Gross eggs and Ham,Trash Pandas,"ryan gross, thomas hamilton","christian bennett, ian murphy",21,15,Pool Play,2021newengland,Premier
Hilltop,/kick,"cole model, max model","dan bonowski, trevor clements 704trev",21,11,Pool Play,2021newengland,Premier
Hilltop,/kick,"cole model, max model","dan bonowski, trevor clements 704trev",21,14,Pool Play,2021newengland,Premier
Ghoul-Aid (Revenge Tour),Jiggly Wrists,"grant klapwijk, kyle ackermann","connor prelich, kieran rose",21,10,Pool Play,2021newengland,Premier
Ghoul-Aid (Revenge Tour),Jiggly Wrists,"grant klapwijk, kyle ackermann","connor prelich, kieran rose",21,15,Pool Play,2021newengland,Premier
Puzzle Dust,Sawtooth Spikers,"ezra dantowitz, ian golembeski","dennis joseph, thomas maloney",21,18,Pool Play,2021newengland,Premier
Puzzle Dust,Sawtooth Spikers,"ezra dantowitz, ian golembeski","dennis joseph, thomas maloney",21,19,Pool Play,2021newengland,Premier
Church/Hertzler,Nick Sant's Basement,"chandler hertzler, taylor church","artie singer, dan mcpartland",21,10,Pool Play,2021newengland,Premier
Church/Hertzler,Nick Sant's Basement,"chandler hertzler, taylor church","artie singer, dan mcpartland",21,17,Pool Play,2021newengland,Premier
Grassy,Are we good now?,"brendan ferreira, ryan marino","ian slattery, jake goodnow",21,19,Pool Play,2021newengland,Premier
Grassy,Are we good now?,"brendan ferreira, ryan marino","ian slattery, jake goodnow",21,10,Pool Play,2021newengland,Premier
Gross eggs and Ham,Hilltop,"ryan gross, thomas hamilton","cole model, max model",22,20,Pool Play,2021newengland,Premier
Gross eggs and Ham,Hilltop,"ryan gross, thomas hamilton","cole model, max model",17,21,Pool Play,2021newengland,Premier
Gross eggs and Ham,Hilltop,"ryan gross, thomas hamilton","cole model, max model",21,17,Pool Play,2021newengland,Premier
Coreanos Simps,/kick,"alex daly, jared bingham","dan bonowski, trevor clements 704trev",21,19,Pool Play,2021newengland,Premier
Coreanos Simps,/kick,"alex daly, jared bingham","dan bonowski, trevor clements 704trev",17,21,Pool Play,2021newengland,Premier
Coreanos Simps,/kick,"alex daly, jared bingham","dan bonowski, trevor clements 704trev",18,21,Pool Play,2021newengland,Premier
