Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Knotty,Grassy,"jarratt rouse, ryan fitzgerald","brendan ferreira, ryan marino",22,20,Pool Play,2021florida,Premier
Knotty,Grassy,"jarratt rouse, ryan fitzgerald","brendan ferreira, ryan marino",21,19,Pool Play,2021florida,Premier
1-2-4 Skyball,Slice the Mango,"coleman epperson's, fredric hinkle","dawson morgan, max billinghurst",21,16,Pool Play,2021florida,Premier
1-2-4 Skyball,Slice the Mango,"coleman epperson's, fredric hinkle","dawson morgan, max billinghurst",21,14,Pool Play,2021florida,Premier
Cho & Chu,cool hwhip,"david gonzales, patric chu","garrett hornok, noah luskus",20,22,Pool Play,2021florida,Premier
Cho & Chu,cool hwhip,"david gonzales, patric chu","garrett hornok, noah luskus",21,19,Pool Play,2021florida,Premier
Cho & Chu,cool hwhip,"david gonzales, patric chu","garrett hornok, noah luskus",21,19,Pool Play,2021florida,Premier
Power Sweep,----,"addison powers, micah corbett","dan abrams, ravi kandula",21,17,Pool Play,2021florida,Premier
Power Sweep,----,"addison powers, micah corbett","dan abrams, ravi kandula",21,19,Pool Play,2021florida,Premier
Knotty,Slice the Mango,"jarratt rouse, ryan fitzgerald","dawson morgan, max billinghurst",21,18,Pool Play,2021florida,Premier
Knotty,Slice the Mango,"jarratt rouse, ryan fitzgerald","dawson morgan, max billinghurst",21,11,Pool Play,2021florida,Premier
1-2-4 Skyball,Grassy,"coleman epperson's, fredric hinkle","brendan ferreira, ryan marino",21,14,Pool Play,2021florida,Premier
1-2-4 Skyball,Grassy,"coleman epperson's, fredric hinkle","brendan ferreira, ryan marino",21,14,Pool Play,2021florida,Premier
Cho & Chu,----,"david gonzales, patric chu","dan abrams, ravi kandula",9,21,Pool Play,2021florida,Premier
Cho & Chu,----,"david gonzales, patric chu","dan abrams, ravi kandula",16,21,Pool Play,2021florida,Premier
Power Sweep,cool hwhip,"addison powers, micah corbett","garrett hornok, noah luskus",18,21,Pool Play,2021florida,Premier
Power Sweep,cool hwhip,"addison powers, micah corbett","garrett hornok, noah luskus",18,21,Pool Play,2021florida,Premier
Knotty,1-2-4 Skyball,"jarratt rouse, ryan fitzgerald","coleman epperson's, fredric hinkle",17,21,Pool Play,2021florida,Premier
Knotty,1-2-4 Skyball,"jarratt rouse, ryan fitzgerald","coleman epperson's, fredric hinkle",29,31,Pool Play,2021florida,Premier
Slice the Mango,Grassy,"dawson morgan, max billinghurst","brendan ferreira, ryan marino",16,21,Pool Play,2021florida,Premier
Slice the Mango,Grassy,"dawson morgan, max billinghurst","brendan ferreira, ryan marino",18,21,Pool Play,2021florida,Premier
Cho & Chu,Power Sweep,"david gonzales, patric chu","addison powers, micah corbett",25,27,Pool Play,2021florida,Premier
Cho & Chu,Power Sweep,"david gonzales, patric chu","addison powers, micah corbett",17,21,Pool Play,2021florida,Premier
----,cool hwhip,"dan abrams, ravi kandula","garrett hornok, noah luskus",11,21,Pool Play,2021florida,Premier
----,cool hwhip,"dan abrams, ravi kandula","garrett hornok, noah luskus",20,22,Pool Play,2021florida,Premier
Volley Llamas,The Underdogs,"joe bondi, will picone","abel tinsley, thomas ivan",21,1,Pool Play,2021florida,Contender
Trash Pandas,Double Geezburger,"christian bennett, ian murphy","gavin lotts, grady wright",21,17,Pool Play,2021florida,Contender
Can’t hit a cut,Texas Boys,"benjamin goldfarb, kelby betolett","brandon lindvall, seth searcy",21,18,Pool Play,2021florida,Contender
Generation Z,KinkStart,"connor prelich, gabe finocchi","liam sherron, samuel corey",21,9,Pool Play,2021florida,Contender
The Hidden Leaf,Father and Son,"ben sasser, slade warner","jared beaufait, joe consolino",21,9,Pool Play,2021florida,Contender
TWINZ,Ka Chigga,"ali jenki, olivia jenki","dylan schmitt, jace pibil",22,20,Pool Play,2021florida,Contender
Dom & Jay,Bad at Team names,"dom orlando, jayson rhea","grayson wills, reese herndon",21,9,Pool Play,2021florida,Contender
Regulars at Six Flags,These Guys,"ethan mcwhirter, matthew cole","dustin hagy, jamie schmidt",21,10,Pool Play,2021florida,Contender
Muscle Beach,hell ferrets,"alex cook, chandler stephens","ethan hellinger, justin ferreter",21,11,Pool Play,2021florida,Contender
OWS,Anomaly,"austin tchikatilov, hayden flood","bosif johnson, stephen sweeney",21,14,Pool Play,2021florida,Contender
Paradox,Clean Service,"dylan east, andrew scharf","andrew saba, nathaniel regier",21,5,Pool Play,2021florida,Contender
The Brands-Greggo Experience,Public Sets Offenders,"daddy greggo, joshua brands","aydan soto, max annand",21,12,Pool Play,2021florida,Contender
Volley Llamas,Double Geezburger,"joe bondi, will picone","gavin lotts, grady wright",21,8,Pool Play,2021florida,Contender
Trash Pandas,Can’t hit a cut,"christian bennett, ian murphy","benjamin goldfarb, kelby betolett",16,21,Pool Play,2021florida,Contender
Texas Boys,The Underdogs,"brandon lindvall, seth searcy","abel tinsley, thomas ivan",21,14,Pool Play,2021florida,Contender
Generation Z,Father and Son,"connor prelich, gabe finocchi","jared beaufait, joe consolino",21,14,Pool Play,2021florida,Contender
The Hidden Leaf,TWINZ,"ben sasser, slade warner","ali jenki, olivia jenki",21,19,Pool Play,2021florida,Contender
Ka Chigga,KinkStart,"dylan schmitt, jace pibil","liam sherron, samuel corey",19,21,Pool Play,2021florida,Contender
Dom & Jay,These Guys,"dom orlando, jayson rhea","dustin hagy, jamie schmidt",21,10,Pool Play,2021florida,Contender
Regulars at Six Flags,Muscle Beach,"ethan mcwhirter, matthew cole","alex cook, chandler stephens",21,12,Pool Play,2021florida,Contender
hell ferrets,Bad at Team names,"ethan hellinger, justin ferreter","grayson wills, reese herndon",17,21,Pool Play,2021florida,Contender
OWS,Clean Service,"austin tchikatilov, hayden flood","andrew saba, nathaniel regier",21,4,Pool Play,2021florida,Contender
Paradox,The Brands-Greggo Experience,"dylan east, andrew scharf","daddy greggo, joshua brands",21,11,Pool Play,2021florida,Contender
Public Sets Offenders,Anomaly,"aydan soto, max annand","bosif johnson, stephen sweeney",11,21,Pool Play,2021florida,Contender
