Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Double Clutch,GLITCH,"rahul murthy, fredric hinkle","cody dryer, luke nickel",21,14,Pool Play,2021chicago,Premier
Double Clutch,GLITCH,"rahul murthy, fredric hinkle","cody dryer, luke nickel",21,7,Pool Play,2021chicago,Premier
Grassy,Big Booty Bumpers,"brendan ferreira, ryan marino","ethan mcwhirter, josh weinbach",17,21,Pool Play,2021chicago,Premier
Grassy,Big Booty Bumpers,"brendan ferreira, ryan marino","ethan mcwhirter, josh weinbach",21,11,Pool Play,2021chicago,Premier
Grassy,Big Booty Bumpers,"brendan ferreira, ryan marino","ethan mcwhirter, josh weinbach",21,15,Pool Play,2021chicago,Premier
Curtain call center,Synthetic,"garrett hornok, ryan gross","gavin broekema, jason hironimus",21,10,Pool Play,2021chicago,Premier
Curtain call center,Synthetic,"garrett hornok, ryan gross","gavin broekema, jason hironimus",21,19,Pool Play,2021chicago,Premier
Tiki Taka,Clubspike Insurgence,"luke marshall, matthew cole","ethan datwyler, neal bergman",16,21,Pool Play,2021chicago,Premier
Tiki Taka,Clubspike Insurgence,"luke marshall, matthew cole","ethan datwyler, neal bergman",21,16,Pool Play,2021chicago,Premier
Tiki Taka,Clubspike Insurgence,"luke marshall, matthew cole","ethan datwyler, neal bergman",21,14,Pool Play,2021chicago,Premier
Sloppy Seconds,Snaxx in my bag,"gabe finocchi, travis core","andrew christmas, seth searcy",21,15,Pool Play,2021chicago,Premier
Sloppy Seconds,Snaxx in my bag,"gabe finocchi, travis core","andrew christmas, seth searcy",21,14,Pool Play,2021chicago,Premier
Lowkey,Bavarian Jersey,"dawson morgan, taylor church","connor prelich, jakub popluhar",21,17,Pool Play,2021chicago,Premier
Lowkey,Bavarian Jersey,"dawson morgan, taylor church","connor prelich, jakub popluhar",21,16,Pool Play,2021chicago,Premier
Trippy Lizard,Short Cakes,"andrew card, clark marshall","grant longland, justin barr",19,21,Pool Play,2021chicago,Premier
Trippy Lizard,Short Cakes,"andrew card, clark marshall","grant longland, justin barr",21,18,Pool Play,2021chicago,Premier
Trippy Lizard,Short Cakes,"andrew card, clark marshall","grant longland, justin barr",23,25,Pool Play,2021chicago,Premier
Dewey Disciples,Hsuper Powers,"kevin bailey, thomas hamilton","addison powers, michael hsu",21,12,Pool Play,2021chicago,Premier
Dewey Disciples,Hsuper Powers,"kevin bailey, thomas hamilton","addison powers, michael hsu",21,19,Pool Play,2021chicago,Premier
Graham/Showalter,WySlammo Zeroes,"joel graham, pj showalter","brian jennerich, jerm porter",21,13,Pool Play,2021chicago,Premier
Graham/Showalter,WySlammo Zeroes,"joel graham, pj showalter","brian jennerich, jerm porter",21,15,Pool Play,2021chicago,Premier
Ritto Boys,Highkey,"coleman epperson's, ryder rivadeneyra","chandler hertzler, max billinghurst",21,17,Pool Play,2021chicago,Premier
Ritto Boys,Highkey,"coleman epperson's, ryder rivadeneyra","chandler hertzler, max billinghurst",21,18,Pool Play,2021chicago,Premier
Ghoul-Aid (Revenge Tour),Runner’s Up,"grant klapwijk, kyle ackermann","mitchell grosteffon, skyler sebring",21,16,Pool Play,2021chicago,Premier
Ghoul-Aid (Revenge Tour),Runner’s Up,"grant klapwijk, kyle ackermann","mitchell grosteffon, skyler sebring",23,21,Pool Play,2021chicago,Premier
TRP Outside Smoke,ClubSpike Spidey Senses,"grant laughlin, noah luskus","chris wilkins, nick daub",19,21,Pool Play,2021chicago,Premier
TRP Outside Smoke,ClubSpike Spidey Senses,"grant laughlin, noah luskus","chris wilkins, nick daub",21,12,Pool Play,2021chicago,Premier
TRP Outside Smoke,ClubSpike Spidey Senses,"grant laughlin, noah luskus","chris wilkins, nick daub",21,11,Pool Play,2021chicago,Premier
Double Clutch,Big Booty Bumpers,"rahul murthy, fredric hinkle","ethan mcwhirter, josh weinbach",21,12,Pool Play,2021chicago,Premier
Double Clutch,Big Booty Bumpers,"rahul murthy, fredric hinkle","ethan mcwhirter, josh weinbach",21,18,Pool Play,2021chicago,Premier
Trash Pandas,GLITCH,"christian bennett, ian murphy","cody dryer, luke nickel",18,21,Pool Play,2021chicago,Premier
Trash Pandas,GLITCH,"christian bennett, ian murphy","cody dryer, luke nickel",21,19,Pool Play,2021chicago,Premier
