Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Bad Combo,Rowe/White,"rahul murthy, will picone","caleb white, william rowe",15,8,Pool Play,gwr23jan7,Open 4.5+
Study Abroad Changed Us,Barracuda,"nicolas yabar, tommy drake","henry pilliod, kurt lannetti",7,15,Pool Play,gwr23jan7,Open 4.5+
Glitch,Grape Juice,"cody dryer, luke nickel","josh hutko, sam mccune",15,11,Pool Play,gwr23jan7,Open 4.5+
TRP Spotless,TWINZ,"joe bondi, ryan gross","ali jenki, olivia jenki",15,8,Pool Play,gwr23jan7,Open 4.5+
Gentlemen’s,CRO Stepbros 🥵,"josh esposo, samuel corey","adrian garcea, tyler babin",15,9,Pool Play,gwr23jan7,Open 4.5+
Sour gummy worms,Wei 2 Sexy,"ethan domster, sean brown","dennis wei, reed kellett",15,10,Pool Play,gwr23jan7,Open 4.5+
TRP Uppercut,Malding 🤬,"christian bennett, grant klapwijk","jared dean katz, ryan park",15,5,Pool Play,gwr23jan7,Open 4.5+
Yoked,Bruh moment,"andrew raber, reid lampert","garrett blanchard, jacob arzaga",15,12,Pool Play,gwr23jan7,Open 4.5+
Ew gross yellow ball,Hawaiian Punch,"a.j. martin, ezra dantowitz","kieran rose, liam sherron",12,15,Pool Play,gwr23jan7,Open 4.5+
Epperson/Lippman,Righty Serves Only,"coleman epperson, owen lippman","auriel wish, jonah zwillinger",15,9,Pool Play,gwr23jan7,Open 4.5+
F.F.,Off The Rip,"brendan ferreira, gabe finocchi","corey weiss, thomas hoffman",15,5,Pool Play,gwr23jan7,Open 4.5+
VBR XOs,Dan Flashes,"connor reid, dalton gilder","calvin smith, james richmond",14,15,Pool Play,gwr23jan7,Open 4.5+
Bad Combo,Barracuda,"rahul murthy, will picone","henry pilliod, kurt lannetti",15,12,Pool Play,gwr23jan7,Open 4.5+
Study Abroad Changed Us,Glitch,"nicolas yabar, tommy drake","cody dryer, luke nickel",11,15,Pool Play,gwr23jan7,Open 4.5+
Grape Juice,Rowe/White,"josh hutko, sam mccune","caleb white, william rowe",13,15,Pool Play,gwr23jan7,Open 4.5+
TRP Spotless,CRO Stepbros 🥵,"joe bondi, ryan gross","adrian garcea, tyler babin",15,14,Pool Play,gwr23jan7,Open 4.5+
Gentlemen’s,Sour gummy worms,"josh esposo, samuel corey","ethan domster, sean brown",15,11,Pool Play,gwr23jan7,Open 4.5+
Wei 2 Sexy,TWINZ,"dennis wei, reed kellett","ali jenki, olivia jenki",14,15,Pool Play,gwr23jan7,Open 4.5+
TRP Uppercut,Bruh moment,"christian bennett, grant klapwijk","garrett blanchard, jacob arzaga",15,9,Pool Play,gwr23jan7,Open 4.5+
Yoked,Ew gross yellow ball,"andrew raber, reid lampert","a.j. martin, ezra dantowitz",15,13,Pool Play,gwr23jan7,Open 4.5+
Hawaiian Punch,Malding 🤬,"kieran rose, liam sherron","jared dean katz, ryan park",15,9,Pool Play,gwr23jan7,Open 4.5+
Epperson/Lippman,Off The Rip,"coleman epperson, owen lippman","corey weiss, thomas hoffman",15,12,Pool Play,gwr23jan7,Open 4.5+
F.F.,VBR XOs,"brendan ferreira, gabe finocchi","connor reid, dalton gilder",15,8,Pool Play,gwr23jan7,Open 4.5+
Dan Flashes,Righty Serves Only,"calvin smith, james richmond","auriel wish, jonah zwillinger",15,9,Pool Play,gwr23jan7,Open 4.5+
Bad Combo,Grape Juice,"rahul murthy, will picone","josh hutko, sam mccune",15,11,Pool Play,gwr23jan7,Open 4.5+
Study Abroad Changed Us,Rowe/White,"nicolas yabar, tommy drake","caleb white, william rowe",15,11,Pool Play,gwr23jan7,Open 4.5+
Glitch,Barracuda,"cody dryer, luke nickel","henry pilliod, kurt lannetti",15,14,Pool Play,gwr23jan7,Open 4.5+
TRP Spotless,Wei 2 Sexy,"joe bondi, ryan gross","dennis wei, reed kellett",15,7,Pool Play,gwr23jan7,Open 4.5+
Gentlemen’s,TWINZ,"josh esposo, samuel corey","ali jenki, olivia jenki",15,10,Pool Play,gwr23jan7,Open 4.5+
Sour gummy worms,CRO Stepbros 🥵,"ethan domster, sean brown","adrian garcea, tyler babin",13,15,Pool Play,gwr23jan7,Open 4.5+
TRP Uppercut,Hawaiian Punch,"christian bennett, grant klapwijk","kieran rose, liam sherron",15,12,Pool Play,gwr23jan7,Open 4.5+
Yoked,Malding 🤬,"andrew raber, reid lampert","jared dean katz, ryan park",15,9,Pool Play,gwr23jan7,Open 4.5+
Ew gross yellow ball,Bruh moment,"a.j. martin, ezra dantowitz","garrett blanchard, jacob arzaga",15,5,Pool Play,gwr23jan7,Open 4.5+
Epperson/Lippman,Dan Flashes,"coleman epperson, owen lippman","calvin smith, james richmond",15,11,Pool Play,gwr23jan7,Open 4.5+
F.F.,Righty Serves Only,"brendan ferreira, gabe finocchi","auriel wish, jonah zwillinger",15,12,Pool Play,gwr23jan7,Open 4.5+
VBR XOs,Off The Rip,"connor reid, dalton gilder","corey weiss, thomas hoffman",13,15,Pool Play,gwr23jan7,Open 4.5+
Bad Combo,Glitch,"rahul murthy, will picone","cody dryer, luke nickel",15,13,Pool Play,gwr23jan7,Open 4.5+
Study Abroad Changed Us,Grape Juice,"nicolas yabar, tommy drake","josh hutko, sam mccune",15,11,Pool Play,gwr23jan7,Open 4.5+
Barracuda,Rowe/White,"henry pilliod, kurt lannetti","caleb white, william rowe",15,8,Pool Play,gwr23jan7,Open 4.5+
TRP Spotless,Sour gummy worms,"joe bondi, ryan gross","ethan domster, sean brown",15,9,Pool Play,gwr23jan7,Open 4.5+
Gentlemen’s,Wei 2 Sexy,"josh esposo, samuel corey","dennis wei, reed kellett",15,6,Pool Play,gwr23jan7,Open 4.5+
