Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Insystem,KB24 E,"blake bosak, etienne cote","arno villalbi, ishraq joarder",15,8,Pool Play,springslam2023,Elite/Premier
Wesburn,wraith and gibby,"eddy leung, ivan zeng","joshua chang, jovan tang",15,6,Pool Play,springslam2023,Elite/Premier
X Factor,bruh,"malachi espinola, paq clifford","segeon jang, wilson li",15,7,Pool Play,springslam2023,Elite/Premier
Groovy,Fortified,"carlin vicera, will ries","blake clarke, carlos nakamura",15,14,Pool Play,springslam2023,Elite/Premier
Insystem,wraith and gibby,"blake bosak, etienne cote","joshua chang, jovan tang",15,10,Pool Play,springslam2023,Elite/Premier
Justin,KB24 E,"justin cho, justin white","arno villalbi, ishraq joarder",15,10,Pool Play,springslam2023,Elite/Premier
X Factor,Fortified,"malachi espinola, paq clifford","blake clarke, carlos nakamura",15,13,Pool Play,springslam2023,Elite/Premier
UBC Roundnet,bruh,"sumer dass, lucas peng","segeon jang, wilson li",15,7,Pool Play,springslam2023,Elite/Premier
Insystem,Justin,"blake bosak, etienne cote","justin cho, justin white",15,5,Pool Play,springslam2023,Elite/Premier
Wesburn,KB24 E,"eddy leung, ivan zeng","arno villalbi, ishraq joarder",15,7,Pool Play,springslam2023,Elite/Premier
X Factor,UBC Roundnet,"malachi espinola, paq clifford","sumer dass, lucas peng",15,13,Pool Play,springslam2023,Elite/Premier
Groovy,bruh,"carlin vicera, will ries","segeon jang, wilson li",15,6,Pool Play,springslam2023,Elite/Premier
Wesburn,Justin,"eddy leung, ivan zeng","justin cho, justin white",15,12,Pool Play,springslam2023,Elite/Premier
wraith and gibby,KB24 E,"joshua chang, jovan tang","arno villalbi, ishraq joarder",15,9,Pool Play,springslam2023,Elite/Premier
Groovy,UBC Roundnet,"carlin vicera, will ries","sumer dass, lucas peng",15,11,Pool Play,springslam2023,Elite/Premier
Fortified,bruh,"blake clarke, carlos nakamura","segeon jang, wilson li",15,11,Pool Play,springslam2023,Elite/Premier
Insystem,Wesburn,"blake bosak, etienne cote","eddy leung, ivan zeng",15,11,Pool Play,springslam2023,Elite/Premier
Justin,wraith and gibby,"justin cho, justin white","joshua chang, jovan tang",15,12,Pool Play,springslam2023,Elite/Premier
X Factor,Groovy,"malachi espinola, paq clifford","carlin vicera, will ries",11,15,Pool Play,springslam2023,Elite/Premier
UBC Roundnet,Fortified,"sumer dass, lucas peng","blake clarke, carlos nakamura",15,11,Pool Play,springslam2023,Elite/Premier
Lochside Lizards,Tang/Wozniak,"jordan yue, nik babaeff","derek tang, josh wozniak",18,21,Pool Play,springslam2023,Advanced
852Rising,Rain Rain Go Away,"caleb chow, jeffrey cheng","jonathan de jong, judy tian",21,17,Pool Play,springslam2023,Advanced
SEA Hype Train,Lobster Trap,"dallin james, felix coble","fiona chan, sakura kubota",21,14,Pool Play,springslam2023,Advanced
Bop or Shots,Spikeaholics Anonymous,"donald ma, matthew liao","julian cipriano, mattias cipriano",21,14,Pool Play,springslam2023,Advanced
Vic Rusteez,The Benchwarmers,"jack plater, raunaq singh","erick osthiemer, hernestor ramirez diaz",21,15,Pool Play,springslam2023,Advanced
SEA Skabadoosh,Skandalous,"alec sisaiyaket, griffin righi","leif skelding, reid skelding",15,21,Pool Play,springslam2023,Advanced
Lochside Lizards,Rain Rain Go Away,"jordan yue, nik babaeff","jonathan de jong, judy tian",21,16,Pool Play,springslam2023,Advanced
852Rising,Two peas in a pot,"caleb chow, jeffrey cheng","jaian nichols, kai o'donnell",21,10,Pool Play,springslam2023,Advanced
Lobster Trap,Tang/Wozniak,"fiona chan, sakura kubota","derek tang, josh wozniak",9,21,Pool Play,springslam2023,Advanced
Bop or Shots,The Benchwarmers,"donald ma, matthew liao","erick osthiemer, hernestor ramirez diaz",21,19,Pool Play,springslam2023,Advanced
Vic Rusteez,Lord of the Rims,"jack plater, raunaq singh","john mann, james tamidles",21,6,Pool Play,springslam2023,Advanced
Skandalous,Spikeaholics Anonymous,"leif skelding, reid skelding","julian cipriano, mattias cipriano",21,12,Pool Play,springslam2023,Advanced
Lochside Lizards,Lobster Trap,"jordan yue, nik babaeff","fiona chan, sakura kubota",21,16,Pool Play,springslam2023,Advanced
852Rising,SEA Hype Train,"caleb chow, jeffrey cheng","dallin james, felix coble",21,12,Pool Play,springslam2023,Advanced
Two peas in a pot,Rain Rain Go Away,"jaian nichols, kai o'donnell","jonathan de jong, judy tian",21,15,Pool Play,springslam2023,Advanced
Bop or Shots,Skandalous,"donald ma, matthew liao","leif skelding, reid skelding",21,18,Pool Play,springslam2023,Advanced
Vic Rusteez,SEA Skabadoosh,"jack plater, raunaq singh","alec sisaiyaket, griffin righi",21,16,Pool Play,springslam2023,Advanced
Lord of the Rims,The Benchwarmers,"john mann, james tamidles","erick osthiemer, hernestor ramirez diaz",10,21,Pool Play,springslam2023,Advanced
Lochside Lizards,Two peas in a pot,"jordan yue, nik babaeff","jaian nichols, kai o'donnell",21,11,Pool Play,springslam2023,Advanced
852Rising,Tang/Wozniak,"caleb chow, jeffrey cheng","derek tang, josh wozniak",21,12,Pool Play,springslam2023,Advanced
SEA Hype Train,Rain Rain Go Away,"dallin james, felix coble","jonathan de jong, judy tian",25,24,Pool Play,springslam2023,Advanced
Bop or Shots,Lord of the Rims,"donald ma, matthew liao","john mann, james tamidles",21,14,Pool Play,springslam2023,Advanced
Vic Rusteez,Spikeaholics Anonymous,"jack plater, raunaq singh","julian cipriano, mattias cipriano",21,11,Pool Play,springslam2023,Advanced
SEA Skabadoosh,The Benchwarmers,"alec sisaiyaket, griffin righi","erick osthiemer, hernestor ramirez diaz",13,21,Pool Play,springslam2023,Advanced
852Rising,Lobster Trap,"caleb chow, jeffrey cheng","fiona chan, sakura kubota",21,7,Pool Play,springslam2023,Advanced
SEA Hype Train,Two peas in a pot,"dallin james, felix coble","jaian nichols, kai o'donnell",21,11,Pool Play,springslam2023,Advanced
Rain Rain Go Away,Tang/Wozniak,"jonathan de jong, judy tian","derek tang, josh wozniak",13,21,Pool Play,springslam2023,Advanced
Vic Rusteez,Skandalous,"jack plater, raunaq singh","leif skelding, reid skelding",21,19,Pool Play,springslam2023,Advanced
SEA Skabadoosh,Lord of the Rims,"alec sisaiyaket, griffin righi","john mann, james tamidles",21,15,Pool Play,springslam2023,Advanced
The Benchwarmers,Spikeaholics Anonymous,"erick osthiemer, hernestor ramirez diaz","julian cipriano, mattias cipriano",21,12,Pool Play,springslam2023,Advanced
Lochside Lizards,SEA Hype Train,"jordan yue, nik babaeff","dallin james, felix coble",22,24,Pool Play,springslam2023,Advanced
Two peas in a pot,Tang/Wozniak,"jaian nichols, kai o'donnell","derek tang, josh wozniak",6,21,Pool Play,springslam2023,Advanced
Lobster Trap,Rain Rain Go Away,"fiona chan, sakura kubota","jonathan de jong, judy tian",22,24,Pool Play,springslam2023,Advanced
Bop or Shots,SEA Skabadoosh,"donald ma, matthew liao","alec sisaiyaket, griffin righi",21,16,Pool Play,springslam2023,Advanced
Lord of the Rims,Spikeaholics Anonymous,"john mann, james tamidles","julian cipriano, mattias cipriano",14,21,Pool Play,springslam2023,Advanced
Skandalous,The Benchwarmers,"leif skelding, reid skelding","erick osthiemer, hernestor ramirez diaz",21,18,Pool Play,springslam2023,Advanced
Lochside Lizards,852Rising,"jordan yue, nik babaeff","caleb chow, jeffrey cheng",17,21,Pool Play,springslam2023,Advanced
SEA Hype Train,Tang/Wozniak,"dallin james, felix coble","derek tang, josh wozniak",13,21,Pool Play,springslam2023,Advanced
Two peas in a pot,Lobster Trap,"jaian nichols, kai o'donnell","fiona chan, sakura kubota",18,21,Pool Play,springslam2023,Advanced
Bop or Shots,Vic Rusteez,"donald ma, matthew liao","jack plater, raunaq singh",15,21,Pool Play,springslam2023,Advanced
SEA Skabadoosh,Spikeaholics Anonymous,"alec sisaiyaket, griffin righi","julian cipriano, mattias cipriano",25,23,Pool Play,springslam2023,Advanced
Lord of the Rims,Skandalous,"john mann, james tamidles","leif skelding, reid skelding",10,21,Pool Play,springslam2023,Advanced
Ain't S*** Funny,ogre watch,"matt mccutchenson, xavier fong","justin chao, kenneth jiang",11,21,Pool Play,springslam2023,Intermediate
Casey,no name,"cathy ho, sam zhao","drue nooyen, stefan reeves",10,21,Pool Play,springslam2023,Intermediate
Golden Eagles,Apple sauce 🍎 🛸,"alex palmer, cristian soper","aaleigha chin, stacy yu",17,21,Pool Play,springslam2023,Intermediate
Ain't S*** Funny,no name,"matt mccutchenson, xavier fong","drue nooyen, stefan reeves",15,21,Pool Play,springslam2023,Intermediate
Casey,Golden Eagles,"cathy ho, sam zhao","alex palmer, cristian soper",5,21,Pool Play,springslam2023,Intermediate
Apple sauce 🍎 🛸,ogre watch,"aaleigha chin, stacy yu","justin chao, kenneth jiang",21,9,Pool Play,springslam2023,Intermediate
Ain't S*** Funny,Apple sauce 🍎 🛸,"matt mccutchenson, xavier fong","aaleigha chin, stacy yu",13,21,Pool Play,springslam2023,Intermediate
Casey,ogre watch,"cathy ho, sam zhao","justin chao, kenneth jiang",21,18,Pool Play,springslam2023,Intermediate
Golden Eagles,no name,"alex palmer, cristian soper","drue nooyen, stefan reeves",21,13,Pool Play,springslam2023,Intermediate
Ain't S*** Funny,Golden Eagles,"matt mccutchenson, xavier fong","alex palmer, cristian soper",7,21,Pool Play,springslam2023,Intermediate
Casey,Apple sauce 🍎 🛸,"cathy ho, sam zhao","aaleigha chin, stacy yu",17,21,Pool Play,springslam2023,Intermediate
no name,ogre watch,"drue nooyen, stefan reeves","justin chao, kenneth jiang",21,8,Pool Play,springslam2023,Intermediate
Ain't S*** Funny,Casey,"matt mccutchenson, xavier fong","cathy ho, sam zhao",12,21,Pool Play,springslam2023,Intermediate
Golden Eagles,ogre watch,"alex palmer, cristian soper","justin chao, kenneth jiang",21,16,Pool Play,springslam2023,Intermediate
Apple sauce 🍎 🛸,no name,"aaleigha chin, stacy yu","drue nooyen, stefan reeves",24,22,Pool Play,springslam2023,Intermediate
wraith and gibby,bruh,"joshua chang, jovan tang","segeon jang, wilson li",21,1,Bracket play round of Round of 16 game 1,springslam2023,Elite/Premier
Insystem,wraith and gibby,"blake bosak, etienne cote","joshua chang, jovan tang",21,1,Bracket play round of Quarter-finals game 1,springslam2023,Elite/Premier
X Factor,UBC Roundnet,"malachi espinola, paq clifford","sumer dass, lucas peng",21,17,Bracket play round of Quarter-finals game 1,springslam2023,Elite/Premier
Insystem,X Factor,"blake bosak, etienne cote","malachi espinola, paq clifford",1,0,Bracket play round of Semi-finals game 1,springslam2023,Elite/Premier
Insystem,X Factor,"blake bosak, etienne cote","malachi espinola, paq clifford",1,0,Bracket play round of Semi-finals game 2,springslam2023,Elite/Premier
Wesburn,Groovy,"eddy leung, ivan zeng","carlin vicera, will ries",1,0,Bracket play round of Final game 1,springslam2023,Elite/Premier
Wesburn,Groovy,"eddy leung, ivan zeng","carlin vicera, will ries",0,1,Bracket play round of Final game 2,springslam2023,Elite/Premier
Wesburn,Groovy,"eddy leung, ivan zeng","carlin vicera, will ries",1,0,Bracket play round of Final game 3,springslam2023,Elite/Premier
Wesburn,Justin,"eddy leung, ivan zeng","justin cho, justin white",2,1,Bracket play round of 1st place game 1,springslam2023,Elite/Premier
Groovy,Fortified,"carlin vicera, will ries","blake clarke, carlos nakamura",21,15,Bracket play round of 1st place game 1,springslam2023,Elite/Premier
Justin,KB24 E,"justin cho, justin white","arno villalbi, ishraq joarder",21,14,Bracket play round of 3rd place game 1,springslam2023,Elite/Premier
UBC Roundnet,wraith and gibby,"sumer dass, lucas peng","joshua chang, jovan tang",21,12,Bracket play round of P5: Semi-finals game 1,springslam2023,Elite/Premier
Fortified,Justin,"blake clarke, carlos nakamura","justin cho, justin white",12,21,Bracket play round of P5: Final game 1,springslam2023,Elite/Premier
Lochside Lizards,SEA Skabadoosh,"jordan yue, nik babaeff","alec sisaiyaket, griffin righi",21,16,Bracket play round of Round of 16 game 1,springslam2023,Advanced
Bop or Shots,Two peas in a pot,"donald ma, matthew liao","jaian nichols, kai o'donnell",16,21,Bracket play round of Round of 16 game 1,springslam2023,Advanced
Skandalous,Lobster Trap,"leif skelding, reid skelding","fiona chan, sakura kubota",21,14,Bracket play round of Round of 16 game 1,springslam2023,Advanced
852Rising,Lochside Lizards,"caleb chow, jeffrey cheng","jordan yue, nik babaeff",21,14,Bracket play round of Quarter-finals game 1,springslam2023,Advanced
Two peas in a pot,Skandalous,"jaian nichols, kai o'donnell","leif skelding, reid skelding",21,19,Bracket play round of Quarter-finals game 1,springslam2023,Advanced
852Rising,Two peas in a pot,"caleb chow, jeffrey cheng","jaian nichols, kai o'donnell",21,7,Bracket play round of Semi-finals game 1,springslam2023,Advanced
852Rising,Two peas in a pot,"caleb chow, jeffrey cheng","jaian nichols, kai o'donnell",21,8,Bracket play round of Semi-finals game 2,springslam2023,Advanced
Vic Rusteez,Tang/Wozniak,"jack plater, raunaq singh","derek tang, josh wozniak",19,21,Bracket play round of Final game 1,springslam2023,Advanced
Vic Rusteez,Tang/Wozniak,"jack plater, raunaq singh","derek tang, josh wozniak",21,14,Bracket play round of Final game 2,springslam2023,Advanced
Vic Rusteez,Tang/Wozniak,"jack plater, raunaq singh","derek tang, josh wozniak",17,21,Bracket play round of Final game 3,springslam2023,Advanced
Vic Rusteez,Rain Rain Go Away,"jack plater, raunaq singh","jonathan de jong, judy tian",21,17,Bracket play round of 1st place game 1,springslam2023,Advanced
Tang/Wozniak,SEA Hype Train,"derek tang, josh wozniak","dallin james, felix coble",21,16,Bracket play round of 1st place game 1,springslam2023,Advanced
The Benchwarmers,Rain Rain Go Away,"erick osthiemer, hernestor ramirez diaz","jonathan de jong, judy tian",18,21,Bracket play round of 3rd place game 1,springslam2023,Advanced
Tang/Wozniak,Lord of the Rims,"derek tang, josh wozniak","john mann, james tamidles",21,6,Bracket play round of 3rd place game 1,springslam2023,Advanced
SEA Hype Train,Spikeaholics Anonymous,"dallin james, felix coble","julian cipriano, mattias cipriano",21,14,Bracket play round of 3rd place game 1,springslam2023,Advanced
Skandalous,Lochside Lizards,"leif skelding, reid skelding","jordan yue, nik babaeff",21,0,Bracket play round of P5: Semi-finals game 1,springslam2023,Advanced
SEA Hype Train,Rain Rain Go Away,"dallin james, felix coble","jonathan de jong, judy tian",21,18,Bracket play round of P5: Final game 1,springslam2023,Advanced
Lobster Trap,Bop or Shots,"fiona chan, sakura kubota","donald ma, matthew liao",0,1,Bracket play round of P9: Quarter-finals game 1,springslam2023,Advanced
SEA Skabadoosh,Bop or Shots,"alec sisaiyaket, griffin righi","donald ma, matthew liao",18,21,Bracket play round of P9: Semi-finals game 1,springslam2023,Advanced
The Benchwarmers,Spikeaholics Anonymous,"erick osthiemer, hernestor ramirez diaz","julian cipriano, mattias cipriano",21,15,Bracket play round of P9: Final game 1,springslam2023,Advanced
Spikeaholics Anonymous,Lord of the Rims,"julian cipriano, mattias cipriano","john mann, james tamidles",21,0,Bracket play round of 9th place game 1,springslam2023,Advanced
Casey,ogre watch,"cathy ho, sam zhao","justin chao, kenneth jiang",2,3,Bracket play round of Quarter-finals game 1,springslam2023,Intermediate
Apple sauce 🍎 🛸,ogre watch,"aaleigha chin, stacy yu","justin chao, kenneth jiang",21,16,Bracket play round of Semi-finals game 1,springslam2023,Intermediate
Golden Eagles,no name,"alex palmer, cristian soper","drue nooyen, stefan reeves",21,16,Bracket play round of Final game 1,springslam2023,Intermediate
no name,Ain't S*** Funny,"drue nooyen, stefan reeves","matt mccutchenson, xavier fong",21,0,Bracket play round of 1st place game 1,springslam2023,Intermediate
