Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Stokes / Barlow,Read It Like A Book,"matt barlow, tyler stokes","casey harman, jacob lunt",21,14,Bracket play round of Quarter-finals game 2,2023pg,4.5 Elite w/NHZ
Stokes / Barlow,Read It Like A Book,"matt barlow, tyler stokes","casey harman, jacob lunt",21,15,Bracket play round of Quarter-finals game 3,2023pg,4.5 Elite w/NHZ
Pickles,Page/Mundy,"preston haight, spencer straddeck","dylan mundy, jacob page",20,22,Bracket play round of Quarter-finals game 1,2023pg,4.5 Elite w/NHZ
Pickles,Page/Mundy,"preston haight, spencer straddeck","dylan mundy, jacob page",16,21,Bracket play round of Quarter-finals game 2,2023pg,4.5 Elite w/NHZ
Stokes / Barlow,Page/Mundy,"matt barlow, tyler stokes","dylan mundy, jacob page",21,18,Bracket play round of Semi-finals game 1,2023pg,4.5 Elite w/NHZ
Stokes / Barlow,Page/Mundy,"matt barlow, tyler stokes","dylan mundy, jacob page",21,16,Bracket play round of Semi-finals game 2,2023pg,4.5 Elite w/NHZ
K/FC,Salty when I Faulty,"bryant karratti, taylor church","brady price, remi prince",21,14,Bracket play round of Final game 1,2023pg,4.5 Elite w/NHZ
K/FC,Salty when I Faulty,"bryant karratti, taylor church","brady price, remi prince",21,12,Bracket play round of Final game 2,2023pg,4.5 Elite w/NHZ
K/FC,ball touchers,"bryant karratti, taylor church","ashton lee, kannon forbush",21,13,Bracket play round of 1st place game 1,2023pg,4.5 Elite w/NHZ
K/FC,ball touchers,"bryant karratti, taylor church","ashton lee, kannon forbush",21,12,Bracket play round of 1st place game 2,2023pg,4.5 Elite w/NHZ
Salty when I Faulty,MOna LEEsa,"brady price, remi prince","mo beard, seth lee",21,14,Bracket play round of 1st place game 1,2023pg,4.5 Elite w/NHZ
Salty when I Faulty,MOna LEEsa,"brady price, remi prince","mo beard, seth lee",21,17,Bracket play round of 1st place game 2,2023pg,4.5 Elite w/NHZ
ball touchers,Rakes,"ashton lee, kannon forbush","lazarus shettell, ty wakefield",21,9,Bracket play round of 3rd place game 1,2023pg,4.5 Elite w/NHZ
ball touchers,Rakes,"ashton lee, kannon forbush","lazarus shettell, ty wakefield",21,16,Bracket play round of 3rd place game 2,2023pg,4.5 Elite w/NHZ
Pickles,Read It Like A Book,"preston haight, spencer straddeck","casey harman, jacob lunt",18,21,Bracket play round of P5: Semi-finals game 1,2023pg,4.5 Elite w/NHZ
Pickles,Read It Like A Book,"preston haight, spencer straddeck","casey harman, jacob lunt",14,21,Bracket play round of P5: Semi-finals game 2,2023pg,4.5 Elite w/NHZ
MOna LEEsa,ball touchers,"mo beard, seth lee","ashton lee, kannon forbush",18,21,Bracket play round of P5: Final game 1,2023pg,4.5 Elite w/NHZ
MOna LEEsa,ball touchers,"mo beard, seth lee","ashton lee, kannon forbush",19,21,Bracket play round of P5: Final game 2,2023pg,4.5 Elite w/NHZ
Space Junkies,Giggle Gang,"landon mcintyre, matt bishop","braydon oler, sidney pharr",19,21,Bracket play round of Round of 16 game 1,2023pg,4.0 Advanced w/NHZ
Space Junkies,Giggle Gang,"landon mcintyre, matt bishop","braydon oler, sidney pharr",10,21,Bracket play round of Round of 16 game 2,2023pg,4.0 Advanced w/NHZ
