Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Insystem,Slaughter Bros,"blake bosak, etienne cote","ryan slaughter, trevor slaughter",21,10,Pool Play,sts23portlandopen,Premier 5.0+
Dialed,American Spikers,"josh cain, luke pennington","alex hart (asl), jake martha",21,18,Pool Play,sts23portlandopen,Premier 5.0+
BorderLine,Flashbang,"kaleb wagner, trey thompson","erik faeustle, joseph kaylor",21,18,Pool Play,sts23portlandopen,Premier 5.0+
Profit Boost,Angry Goats 🐐,"justin shaytar, kieran rose","carlin vicera, justin cho",21,15,Pool Play,sts23portlandopen,Premier 5.0+
The Rule of two,Bradshaw/Cho,"malachi espinola, zack duffy","conner bradshaw, ryan cho",21,19,Pool Play,sts23portlandopen,Premier 5.0+
Wideman/Christmas,Definitely High,"andrew christmas, nick wideman","davis jung, jake babbitt",21,18,Pool Play,sts23portlandopen,Premier 5.0+
Sub Par,Never giving you my stickers,"brandon brown, jacob payer","jason small, joshua travis",21,13,Pool Play,sts23portlandopen,Premier 5.0+
TBR Michael Jeff Probst,Baked Goods,"austin rawlings, solomon berry","lucas banks, noah saddik",21,18,Pool Play,sts23portlandopen,Premier 5.0+
Faze up,Foote Fetish,"brooks massey, paq clifford","jake woolley, nolan wynkoop",21,14,Pool Play,sts23portlandopen,Premier 5.0+
Insystem,American Spikers,"blake bosak, etienne cote","alex hart (asl), jake martha",21,14,Pool Play,sts23portlandopen,Premier 5.0+
Dialed,We dont want to win,"josh cain, luke pennington","jackson blackburn, ryan mccargar",18,21,Pool Play,sts23portlandopen,Premier 5.0+
Flashbang,Slaughter Bros,"erik faeustle, joseph kaylor","ryan slaughter, trevor slaughter",19,21,Pool Play,sts23portlandopen,Premier 5.0+
Profit Boost,Bradshaw/Cho,"justin shaytar, kieran rose","conner bradshaw, ryan cho",21,11,Pool Play,sts23portlandopen,Premier 5.0+
The Rule of two,Copy & Paste,"malachi espinola, zack duffy","eddy leung, ivan zeng",19,21,Pool Play,sts23portlandopen,Premier 5.0+
Definitely High,Angry Goats 🐐,"davis jung, jake babbitt","carlin vicera, justin cho",21,17,Pool Play,sts23portlandopen,Premier 5.0+
Sub Par,Baked Goods,"brandon brown, jacob payer","lucas banks, noah saddik",21,14,Pool Play,sts23portlandopen,Premier 5.0+
TBR Michael Jeff Probst,Fractal Spikes,"austin rawlings, solomon berry","connor nelson, michael du",17,21,Pool Play,sts23portlandopen,Premier 5.0+
Foote Fetish,Never giving you my stickers,"jake woolley, nolan wynkoop","jason small, joshua travis",21,12,Pool Play,sts23portlandopen,Premier 5.0+
Insystem,Flashbang,"blake bosak, etienne cote","erik faeustle, joseph kaylor",21,10,Pool Play,sts23portlandopen,Premier 5.0+
Dialed,BorderLine,"josh cain, luke pennington","kaleb wagner, trey thompson",16,21,Pool Play,sts23portlandopen,Premier 5.0+
We dont want to win,American Spikers,"jackson blackburn, ryan mccargar","alex hart (asl), jake martha",21,16,Pool Play,sts23portlandopen,Premier 5.0+
Profit Boost,Definitely High,"justin shaytar, kieran rose","davis jung, jake babbitt",21,14,Pool Play,sts23portlandopen,Premier 5.0+
The Rule of two,Wideman/Christmas,"malachi espinola, zack duffy","andrew christmas, nick wideman",21,16,Pool Play,sts23portlandopen,Premier 5.0+
Copy & Paste,Bradshaw/Cho,"eddy leung, ivan zeng","conner bradshaw, ryan cho",21,19,Pool Play,sts23portlandopen,Premier 5.0+
Sub Par,Foote Fetish,"brandon brown, jacob payer","jake woolley, nolan wynkoop",23,21,Pool Play,sts23portlandopen,Premier 5.0+
TBR Michael Jeff Probst,Faze up,"austin rawlings, solomon berry","brooks massey, paq clifford",19,21,Pool Play,sts23portlandopen,Premier 5.0+
Fractal Spikes,Baked Goods,"connor nelson, michael du","lucas banks, noah saddik",21,17,Pool Play,sts23portlandopen,Premier 5.0+
Insystem,We dont want to win,"blake bosak, etienne cote","jackson blackburn, ryan mccargar",21,7,Pool Play,sts23portlandopen,Premier 5.0+
Dialed,Slaughter Bros,"josh cain, luke pennington","ryan slaughter, trevor slaughter",18,21,Pool Play,sts23portlandopen,Premier 5.0+
BorderLine,American Spikers,"kaleb wagner, trey thompson","alex hart (asl), jake martha",21,19,Pool Play,sts23portlandopen,Premier 5.0+
Profit Boost,Copy & Paste,"justin shaytar, kieran rose","eddy leung, ivan zeng",21,17,Pool Play,sts23portlandopen,Premier 5.0+
The Rule of two,Angry Goats 🐐,"malachi espinola, zack duffy","carlin vicera, justin cho",21,15,Pool Play,sts23portlandopen,Premier 5.0+
Wideman/Christmas,Bradshaw/Cho,"andrew christmas, nick wideman","conner bradshaw, ryan cho",25,24,Pool Play,sts23portlandopen,Premier 5.0+
Sub Par,Fractal Spikes,"brandon brown, jacob payer","connor nelson, michael du",17,21,Pool Play,sts23portlandopen,Premier 5.0+
