Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
TRP Juicy,Drunk in AT,"clark marshall, ryder rivadeneyra","joseph kaylor, schon siguenza",21,15,Pool Play,atx2023,Premier 🍉
TRP Bling,Cheese curds and Fry Sauce,"grant laughlin, olivia jenki","andrew kosche, ryan baillargeon",21,16,Pool Play,atx2023,Premier 🍉
TRP Bad Top,Father and Son,"max model, rahul murthy","aj martin, rich tarpey",21,11,Pool Play,atx2023,Premier 🍉
WySpike CrossBearers,Is that Fred?,"luke mowry, nick noguez","adam porter, thomas maloney",21,10,Pool Play,atx2023,Premier 🍉
TRP retribution,Mola Mola,"ryan gross, will picone","dylan bricker, jackson blackburn",21,8,Pool Play,atx2023,Premier 🍉
TRP Joe Burrows,Lazy,"joe bondi, matthew burrows","cade larson, luke marshall",21,13,Pool Play,atx2023,Premier 🍉
Optimistic Mustachism,Yucky,"buddy hammon, dan abrams","felipe martinez, kevin cadle",21,11,Pool Play,atx2023,Premier 🍉
Yawn 🥱,"July 9/11, 2001","andrew christmas, thomas hamilton","aniket matharasi, garrett ashton",21,15,Pool Play,atx2023,Premier 🍉
Rozie,Zested,"gozie okenu, kieran rose","aj hutchinson, luis orozco",21,15,Pool Play,atx2023,Premier 🍉
TRP Swoosh,"""Who are they?""","coleman epperson's, matthew cole","brandon arledge, iason hayes",21,17,Pool Play,atx2023,Premier 🍉
WySpike Butterfingers,Feast or Famine,"colton mowry, garrett hornok","clifton miller, noah johnson",21,15,Pool Play,atx2023,Premier 🍉
Hui York but women,Thompson/Granger,"brandon brown, jacob martinez","jack granger, bradley thompson",15,21,Pool Play,atx2023,Premier 🍉
Chunky,Deutsche Bahn 2,"fredric hinkle, jacob payer","seth searcy, timo lorenzen",21,17,Pool Play,atx2023,Premier 🍉
Creamy,Guess we’re going home,"patric chu, ryan marino","kyan kornfeld, nickhil anantha",21,14,Pool Play,atx2023,Premier 🍉
Coastal Empire,Untouchaballs,"chase meyer, solomon berry","gavin lotts, grayson m wills",15,21,Pool Play,atx2023,Premier 🍉
TRP Juicy,Cheese curds and Fry Sauce,"clark marshall, ryder rivadeneyra","andrew kosche, ryan baillargeon",21,15,Pool Play,atx2023,Premier 🍉
For The Content,Drunk in AT,"michael hsu, kevin um","joseph kaylor, schon siguenza",11,21,Pool Play,atx2023,Premier 🍉
TRP Bad Top,Is that Fred?,"max model, rahul murthy","adam porter, thomas maloney",21,7,Pool Play,atx2023,Premier 🍉
Asteroid Blues,Father and Son,"caleb cummings, trevor barbosa","aj martin, rich tarpey",21,12,Pool Play,atx2023,Premier 🍉
TRP retribution,Lazy,"ryan gross, will picone","cade larson, luke marshall",21,16,Pool Play,atx2023,Premier 🍉
Serveball Semites,Mola Mola,"josh weinbach, noah beinart","dylan bricker, jackson blackburn",18,21,Pool Play,atx2023,Premier 🍉
Optimistic Mustachism,"July 9/11, 2001","buddy hammon, dan abrams","aniket matharasi, garrett ashton",21,14,Pool Play,atx2023,Premier 🍉
Yawn 🥱,Rozie,"andrew christmas, thomas hamilton","gozie okenu, kieran rose",23,21,Pool Play,atx2023,Premier 🍉
Zested,Yucky,"aj hutchinson, luis orozco","felipe martinez, kevin cadle",21,17,Pool Play,atx2023,Premier 🍉
TRP Swoosh,Feast or Famine,"coleman epperson's, matthew cole","clifton miller, noah johnson",21,17,Pool Play,atx2023,Premier 🍉
WySpike Butterfingers,Hui York but women,"colton mowry, garrett hornok","brandon brown, jacob martinez",18,21,Pool Play,atx2023,Premier 🍉
Thompson/Granger,"""Who are they?""","jack granger, bradley thompson","brandon arledge, iason hayes",21,11,Pool Play,atx2023,Premier 🍉
Chunky,Guess we’re going home,"fredric hinkle, jacob payer","kyan kornfeld, nickhil anantha",21,17,Pool Play,atx2023,Premier 🍉
Creamy,Coastal Empire,"patric chu, ryan marino","chase meyer, solomon berry",21,18,Pool Play,atx2023,Premier 🍉
Untouchaballs,Deutsche Bahn 2,"gavin lotts, grayson m wills","seth searcy, timo lorenzen",21,17,Pool Play,atx2023,Premier 🍉
TRP Juicy,For The Content,"clark marshall, ryder rivadeneyra","michael hsu, kevin um",21,10,Pool Play,atx2023,Premier 🍉
TRP Bling,Drunk in AT,"grant laughlin, olivia jenki","joseph kaylor, schon siguenza",21,17,Pool Play,atx2023,Premier 🍉
TRP Bad Top,Asteroid Blues,"max model, rahul murthy","caleb cummings, trevor barbosa",21,17,Pool Play,atx2023,Premier 🍉
WySpike CrossBearers,Father and Son,"luke mowry, nick noguez","aj martin, rich tarpey",21,13,Pool Play,atx2023,Premier 🍉
TRP retribution,Serveball Semites,"ryan gross, will picone","josh weinbach, noah beinart",21,13,Pool Play,atx2023,Premier 🍉
TRP Joe Burrows,Mola Mola,"joe bondi, matthew burrows","dylan bricker, jackson blackburn",21,12,Pool Play,atx2023,Premier 🍉
Optimistic Mustachism,Zested,"buddy hammon, dan abrams","aj hutchinson, luis orozco",21,15,Pool Play,atx2023,Premier 🍉
Yawn 🥱,Yucky,"andrew christmas, thomas hamilton","felipe martinez, kevin cadle",21,12,Pool Play,atx2023,Premier 🍉
Rozie,"July 9/11, 2001","gozie okenu, kieran rose","aniket matharasi, garrett ashton",21,17,Pool Play,atx2023,Premier 🍉
TRP Swoosh,Thompson/Granger,"coleman epperson's, matthew cole","jack granger, bradley thompson",25,24,Pool Play,atx2023,Premier 🍉
WySpike Butterfingers,"""Who are they?""","colton mowry, garrett hornok","brandon arledge, iason hayes",21,19,Pool Play,atx2023,Premier 🍉
Hui York but women,Feast or Famine,"brandon brown, jacob martinez","clifton miller, noah johnson",21,15,Pool Play,atx2023,Premier 🍉
Chunky,Untouchaballs,"fredric hinkle, jacob payer","gavin lotts, grayson m wills",21,14,Pool Play,atx2023,Premier 🍉
Creamy,Deutsche Bahn 2,"patric chu, ryan marino","seth searcy, timo lorenzen",21,7,Pool Play,atx2023,Premier 🍉
Coastal Empire,Guess we’re going home,"chase meyer, solomon berry","kyan kornfeld, nickhil anantha",17,21,Pool Play,atx2023,Premier 🍉
TRP Bling,For The Content,"grant laughlin, olivia jenki","michael hsu, kevin um",19,21,Pool Play,atx2023,Premier 🍉
Cheese curds and Fry Sauce,Drunk in AT,"andrew kosche, ryan baillargeon","joseph kaylor, schon siguenza",19,21,Pool Play,atx2023,Premier 🍉
WySpike CrossBearers,Asteroid Blues,"luke mowry, nick noguez","caleb cummings, trevor barbosa",21,23,Pool Play,atx2023,Premier 🍉
Is that Fred?,Father and Son,"adam porter, thomas maloney","aj martin, rich tarpey",21,19,Pool Play,atx2023,Premier 🍉
TRP Joe Burrows,Serveball Semites,"joe bondi, matthew burrows","josh weinbach, noah beinart",21,19,Pool Play,atx2023,Premier 🍉
Lazy,Mola Mola,"cade larson, luke marshall","dylan bricker, jackson blackburn",21,15,Pool Play,atx2023,Premier 🍉
Optimistic Mustachism,Rozie,"buddy hammon, dan abrams","gozie okenu, kieran rose",21,15,Pool Play,atx2023,Premier 🍉
Yawn 🥱,Zested,"andrew christmas, thomas hamilton","aj hutchinson, luis orozco",21,14,Pool Play,atx2023,Premier 🍉
"July 9/11, 2001",Yucky,"aniket matharasi, garrett ashton","felipe martinez, kevin cadle",21,12,Pool Play,atx2023,Premier 🍉
TRP Swoosh,Hui York but women,"coleman epperson's, matthew cole","brandon brown, jacob martinez",21,18,Pool Play,atx2023,Premier 🍉
WySpike Butterfingers,Thompson/Granger,"colton mowry, garrett hornok","jack granger, bradley thompson",21,17,Pool Play,atx2023,Premier 🍉
Feast or Famine,"""Who are they?""","clifton miller, noah johnson","brandon arledge, iason hayes",21,16,Pool Play,atx2023,Premier 🍉
Chunky,Coastal Empire,"fredric hinkle, jacob payer","chase meyer, solomon berry",21,16,Pool Play,atx2023,Premier 🍉
Creamy,Untouchaballs,"patric chu, ryan marino","gavin lotts, grayson m wills",21,14,Pool Play,atx2023,Premier 🍉
Guess we’re going home,Deutsche Bahn 2,"kyan kornfeld, nickhil anantha","seth searcy, timo lorenzen",21,10,Pool Play,atx2023,Premier 🍉
TRP Juicy,TRP Bling,"clark marshall, ryder rivadeneyra","grant laughlin, olivia jenki",21,18,Pool Play,atx2023,Premier 🍉
For The Content,Cheese curds and Fry Sauce,"michael hsu, kevin um","andrew kosche, ryan baillargeon",21,18,Pool Play,atx2023,Premier 🍉
TRP Bad Top,WySpike CrossBearers,"max model, rahul murthy","luke mowry, nick noguez",18,21,Pool Play,atx2023,Premier 🍉
Asteroid Blues,Is that Fred?,"caleb cummings, trevor barbosa","adam porter, thomas maloney",21,11,Pool Play,atx2023,Premier 🍉
TRP retribution,TRP Joe Burrows,"ryan gross, will picone","joe bondi, matthew burrows",24,22,Pool Play,atx2023,Premier 🍉
Serveball Semites,Lazy,"josh weinbach, noah beinart","cade larson, luke marshall",22,24,Pool Play,atx2023,Premier 🍉
Optimistic Mustachism,Yawn 🥱,"buddy hammon, dan abrams","andrew christmas, thomas hamilton",25,24,Pool Play,atx2023,Premier 🍉
Rozie,Yucky,"gozie okenu, kieran rose","felipe martinez, kevin cadle",21,13,Pool Play,atx2023,Premier 🍉
Zested,"July 9/11, 2001","aj hutchinson, luis orozco","aniket matharasi, garrett ashton",21,19,Pool Play,atx2023,Premier 🍉
TRP Swoosh,WySpike Butterfingers,"coleman epperson's, matthew cole","colton mowry, garrett hornok",18,21,Pool Play,atx2023,Premier 🍉
Hui York but women,"""Who are they?""","brandon brown, jacob martinez","brandon arledge, iason hayes",18,21,Pool Play,atx2023,Premier 🍉
Thompson/Granger,Feast or Famine,"jack granger, bradley thompson","clifton miller, noah johnson",19,21,Pool Play,atx2023,Premier 🍉
Chunky,Creamy,"fredric hinkle, jacob payer","patric chu, ryan marino",18,21,Pool Play,atx2023,Premier 🍉
Coastal Empire,Deutsche Bahn 2,"chase meyer, solomon berry","seth searcy, timo lorenzen",21,13,Pool Play,atx2023,Premier 🍉
Untouchaballs,Guess we’re going home,"gavin lotts, grayson m wills","kyan kornfeld, nickhil anantha",20,22,Pool Play,atx2023,Premier 🍉
White Rice,Washed Up,"jp chincuanco, owen lynch","nicholas rushing, ryan canfield",21,14,Pool Play,atx2023,Contender 🍍
Fool’s Gold,Zoo wee mama,"jerm porter, josiah sanders","allison jennerich, ethan mcwhirter",21,15,Pool Play,atx2023,Contender 🍍
Big whammies,Two Towers,"dominic cortez, ethan uecker","david z, jj vela",21,16,Pool Play,atx2023,Contender 🍍
Beers on Jared,Hash Slinging Slashers,"jared almon, jonathan burer","paul belton, walter siller",22,20,Pool Play,atx2023,Contender 🍍
White Rice,Zoo wee mama,"jp chincuanco, owen lynch","allison jennerich, ethan mcwhirter",25,24,Pool Play,atx2023,Contender 🍍
Fool’s Gold,Washed Up,"jerm porter, josiah sanders","nicholas rushing, ryan canfield",21,14,Pool Play,atx2023,Contender 🍍
Big whammies,Hash Slinging Slashers,"dominic cortez, ethan uecker","paul belton, walter siller",21,14,Pool Play,atx2023,Contender 🍍
Beers on Jared,Two Towers,"jared almon, jonathan burer","david z, jj vela",21,15,Pool Play,atx2023,Contender 🍍
White Rice,Fool’s Gold,"jp chincuanco, owen lynch","jerm porter, josiah sanders",23,21,Pool Play,atx2023,Contender 🍍
Zoo wee mama,Washed Up,"allison jennerich, ethan mcwhirter","nicholas rushing, ryan canfield",22,20,Pool Play,atx2023,Contender 🍍
Big whammies,Beers on Jared,"dominic cortez, ethan uecker","jared almon, jonathan burer",21,15,Pool Play,atx2023,Contender 🍍
Hash Slinging Slashers,Two Towers,"paul belton, walter siller","david z, jj vela",21,17,Pool Play,atx2023,Contender 🍍
White Rice,Washed Up,"jp chincuanco, owen lynch","nicholas rushing, ryan canfield",21,19,Pool Play,atx2023,Contender 🍍
Fool’s Gold,Zoo wee mama,"jerm porter, josiah sanders","allison jennerich, ethan mcwhirter",23,25,Pool Play,atx2023,Contender 🍍
Big whammies,Two Towers,"dominic cortez, ethan uecker","david z, jj vela",21,15,Pool Play,atx2023,Contender 🍍
Beers on Jared,Hash Slinging Slashers,"jared almon, jonathan burer","paul belton, walter siller",21,18,Pool Play,atx2023,Contender 🍍
White Rice,Zoo wee mama,"jp chincuanco, owen lynch","allison jennerich, ethan mcwhirter",21,19,Pool Play,atx2023,Contender 🍍
Fool’s Gold,Washed Up,"jerm porter, josiah sanders","nicholas rushing, ryan canfield",21,15,Pool Play,atx2023,Contender 🍍
Big whammies,Hash Slinging Slashers,"dominic cortez, ethan uecker","paul belton, walter siller",19,21,Pool Play,atx2023,Contender 🍍
Beers on Jared,Two Towers,"jared almon, jonathan burer","david z, jj vela",24,22,Pool Play,atx2023,Contender 🍍
White Rice,Fool’s Gold,"jp chincuanco, owen lynch","jerm porter, josiah sanders",16,21,Pool Play,atx2023,Contender 🍍
Zoo wee mama,Washed Up,"allison jennerich, ethan mcwhirter","nicholas rushing, ryan canfield",21,17,Pool Play,atx2023,Contender 🍍
Big whammies,Beers on Jared,"dominic cortez, ethan uecker","jared almon, jonathan burer",12,21,Pool Play,atx2023,Contender 🍍
Hash Slinging Slashers,Two Towers,"paul belton, walter siller","david z, jj vela",17,21,Pool Play,atx2023,Contender 🍍
TNT,Gonzaily,"thomas shelton, timothy shelton","andres gonzalez, kyle daily",21,19,Pool Play,atx2023,Intermediate/Advanced 🥭
Tramping Ain't Easy,Common Men,"ben adamson, chris derck","hajoon bae, luke martin",14,21,Pool Play,atx2023,Intermediate/Advanced 🥭
A B&C,Double fault,"brenden roberts, cooper wyckoff","aidan bacon, micheal parker",21,13,Pool Play,atx2023,Intermediate/Advanced 🥭
Crushin’ Balls,Slip-n-Slide,"david phan, jonathan li","molly o'brien, rohan kurup",21,4,Pool Play,atx2023,Intermediate/Advanced 🥭
TNT,Common Men,"thomas shelton, timothy shelton","hajoon bae, luke martin",21,18,Pool Play,atx2023,Intermediate/Advanced 🥭
Tramping Ain't Easy,Gonzaily,"ben adamson, chris derck","andres gonzalez, kyle daily",8,21,Pool Play,atx2023,Intermediate/Advanced 🥭
A B&C,Slip-n-Slide,"brenden roberts, cooper wyckoff","molly o'brien, rohan kurup",21,7,Pool Play,atx2023,Intermediate/Advanced 🥭
Crushin’ Balls,Double fault,"david phan, jonathan li","aidan bacon, micheal parker",21,10,Pool Play,atx2023,Intermediate/Advanced 🥭
TNT,Tramping Ain't Easy,"thomas shelton, timothy shelton","ben adamson, chris derck",21,11,Pool Play,atx2023,Intermediate/Advanced 🥭
Common Men,Gonzaily,"hajoon bae, luke martin","andres gonzalez, kyle daily",15,21,Pool Play,atx2023,Intermediate/Advanced 🥭
A B&C,Crushin’ Balls,"brenden roberts, cooper wyckoff","david phan, jonathan li",18,21,Pool Play,atx2023,Intermediate/Advanced 🥭
Slip-n-Slide,Double fault,"molly o'brien, rohan kurup","aidan bacon, micheal parker",20,22,Pool Play,atx2023,Intermediate/Advanced 🥭
TRP HoT DOG DOwn a HAllWay...,Reilly/ainsley,"ali jenki, karah hui","ainsley ford, reilly blakeslee",21,7,Pool Play,atx2023,Women’s Advanced 🍑
Pierson/York,Burpees,"katie pierson, perrin york","hailee bennett, jacqueline yoo",21,8,Pool Play,atx2023,Women’s Advanced 🍑
Biceptual,Cheese Curd’s Maids,"joelle nguyen, shachi patel","kayla ngai, malia sato",20,22,Pool Play,atx2023,Women’s Advanced 🍑
Nomads,TILFS 👩‍🏫🥴❤️,"maddy morehouse, nora haas","sarah allen, sebastiani kim",21,13,Pool Play,atx2023,Women’s Advanced 🍑
TRP HoT DOG DOwn a HAllWay...,Burpees,"ali jenki, karah hui","hailee bennett, jacqueline yoo",21,17,Pool Play,atx2023,Women’s Advanced 🍑
Pierson/York,TILFS 👩‍🏫🥴❤️,"katie pierson, perrin york","sarah allen, sebastiani kim",21,18,Pool Play,atx2023,Women’s Advanced 🍑
Biceptual,Nomads,"joelle nguyen, shachi patel","maddy morehouse, nora haas",21,23,Pool Play,atx2023,Women’s Advanced 🍑
Cheese Curd’s Maids,Reilly/ainsley,"kayla ngai, malia sato","ainsley ford, reilly blakeslee",21,13,Pool Play,atx2023,Women’s Advanced 🍑
