Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
TRP Can of Worms,X-WING,"rahul murthy, ryan gross","alex cook, kyle midgett",21,18,Pool Play,sts22atlantaga,Premier 5.0+
Jolly Ranchers,Glizzy Gladiators,"jayson rhea, jenson miller","jacob summers, polk denmark",21,16,Pool Play,sts22atlantaga,Premier 5.0+
TRP Sledgers,GFD Asian Invasion,"dan abrams, fredric hinkle","justin barr, neal bergman",21,14,Pool Play,sts22atlantaga,Premier 5.0+
Chilly Chillies,Never skip spike day,"sean brown, trevor clements 704trev","ethan domster, jared beaufait",21,17,Pool Play,sts22atlantaga,Premier 5.0+
Finocchi/Model,Work in Progress,"gabe finocchi, max model","jerm porter, rendall weaver",21,11,Pool Play,sts22atlantaga,Premier 5.0+
Creamy,Cryptid,"patric chu, ryan marino","cole maddox, houston sproles",21,11,Pool Play,sts22atlantaga,Premier 5.0+
Air Buds,Flip Flop,"coleman epperson, will picone","max billinghurst, skyler sebring",21,12,Pool Play,sts22atlantaga,Premier 5.0+
Power Wagon,Kiddos,"addison powers, grant laughlin","charles tipton, mark manuel",21,18,Pool Play,sts22atlantaga,Premier 5.0+
Cruise Control,Trembling Earth,"garrett hornok, joe bondi","dakota wheeler, kade chapman",21,16,Pool Play,sts22atlantaga,Premier 5.0+
WySpike Synergy,Sports and Dom,"matthew burrows, nick noguez","dom orlando, jackson brasfield",21,15,Pool Play,sts22atlantaga,Premier 5.0+
Sonic Boom,ok dad,"benjamin bunze, connor harte","kieran rose, owen bass",25,24,Pool Play,sts22atlantaga,Premier 5.0+
Butter 365,Revised Broekema/Goode,"david louis, ravi kandula","daniel goode, gavin broekema",21,11,Pool Play,sts22atlantaga,Premier 5.0+
Mermaid Sparkle,Peach Pit Stop,"christian bennett, noah luskus","ian slattery, tommy oddo",21,10,Pool Play,sts22atlantaga,Premier 5.0+
Pudding,Bononas,"dylan keen, luke marshall","brayden latham, dan bonowski",21,19,Pool Play,sts22atlantaga,Premier 5.0+
Bazinga,Lu/Goodnow,"dylan east, hayden flood","jake goodnow, peter lu",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Switch Hit👑,MFn TM,"dawson morgan, thomas hamilton","max fiebelkorn, thomas maloney",21,15,Pool Play,sts22atlantaga,Premier 5.0+
Untouch-a-balls,Ian’s backpack and Samuel Corey roundnet,"gavin r lotts, grayson wills","john kelley, samuel corey",21,17,Pool Play,sts22atlantaga,Premier 5.0+
TRP Can of Worms,Glizzy Gladiators,"rahul murthy, ryan gross","jacob summers, polk denmark",21,15,Pool Play,sts22atlantaga,Premier 5.0+
Bot House,X-WING,"owen lippman, west peterson","alex cook, kyle midgett",21,9,Pool Play,sts22atlantaga,Premier 5.0+
TRP Sledgers,Never skip spike day,"dan abrams, fredric hinkle","ethan domster, jared beaufait",21,12,Pool Play,sts22atlantaga,Premier 5.0+
Last Place Loungers,GFD Asian Invasion,"chase meyer, jack granger","justin barr, neal bergman",22,24,Pool Play,sts22atlantaga,Premier 5.0+
Finocchi/Model,Cryptid,"gabe finocchi, max model","cole maddox, houston sproles",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Glitch,Work in Progress,"cody dryer, luke nickel","jerm porter, rendall weaver",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Air Buds,Kiddos,"coleman epperson, will picone","charles tipton, mark manuel",21,14,Pool Play,sts22atlantaga,Premier 5.0+
TRP Something,Flip Flop,"ethan mcwhirter, olivia jenki","max billinghurst, skyler sebring",16,21,Pool Play,sts22atlantaga,Premier 5.0+
Cruise Control,Sports and Dom,"garrett hornok, joe bondi","dom orlando, jackson brasfield",21,14,Pool Play,sts22atlantaga,Premier 5.0+
WySpike Synergy,Sonic Boom,"matthew burrows, nick noguez","benjamin bunze, connor harte",21,12,Pool Play,sts22atlantaga,Premier 5.0+
ok dad,Trembling Earth,"kieran rose, owen bass","dakota wheeler, kade chapman",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Butter 365,Peach Pit Stop,"david louis, ravi kandula","ian slattery, tommy oddo",21,17,Pool Play,sts22atlantaga,Premier 5.0+
Mermaid Sparkle,Pudding,"christian bennett, noah luskus","dylan keen, luke marshall",21,18,Pool Play,sts22atlantaga,Premier 5.0+
Bononas,Revised Broekema/Goode,"brayden latham, dan bonowski","daniel goode, gavin broekema",21,17,Pool Play,sts22atlantaga,Premier 5.0+
Bazinga,MFn TM,"dylan east, hayden flood","max fiebelkorn, thomas maloney",21,11,Pool Play,sts22atlantaga,Premier 5.0+
Switch Hit👑,Untouch-a-balls,"dawson morgan, thomas hamilton","gavin r lotts, grayson wills",21,17,Pool Play,sts22atlantaga,Premier 5.0+
Ian’s backpack and Samuel Corey roundnet,Lu/Goodnow,"john kelley, samuel corey","jake goodnow, peter lu",18,21,Pool Play,sts22atlantaga,Premier 5.0+
TRP Can of Worms,Bot House,"rahul murthy, ryan gross","owen lippman, west peterson",21,14,Pool Play,sts22atlantaga,Premier 5.0+
Jolly Ranchers,X-WING,"jayson rhea, jenson miller","alex cook, kyle midgett",21,15,Pool Play,sts22atlantaga,Premier 5.0+
TRP Sledgers,Last Place Loungers,"dan abrams, fredric hinkle","chase meyer, jack granger",21,14,Pool Play,sts22atlantaga,Premier 5.0+
Chilly Chillies,GFD Asian Invasion,"sean brown, trevor clements 704trev","justin barr, neal bergman",15,21,Pool Play,sts22atlantaga,Premier 5.0+
Finocchi/Model,Glitch,"gabe finocchi, max model","cody dryer, luke nickel",21,18,Pool Play,sts22atlantaga,Premier 5.0+
Creamy,Work in Progress,"patric chu, ryan marino","jerm porter, rendall weaver",21,19,Pool Play,sts22atlantaga,Premier 5.0+
Air Buds,TRP Something,"coleman epperson, will picone","ethan mcwhirter, olivia jenki",21,13,Pool Play,sts22atlantaga,Premier 5.0+
Power Wagon,Flip Flop,"addison powers, grant laughlin","max billinghurst, skyler sebring",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Cruise Control,ok dad,"garrett hornok, joe bondi","kieran rose, owen bass",21,18,Pool Play,sts22atlantaga,Premier 5.0+
WySpike Synergy,Trembling Earth,"matthew burrows, nick noguez","dakota wheeler, kade chapman",17,21,Pool Play,sts22atlantaga,Premier 5.0+
Sonic Boom,Sports and Dom,"benjamin bunze, connor harte","dom orlando, jackson brasfield",18,21,Pool Play,sts22atlantaga,Premier 5.0+
Butter 365,Bononas,"david louis, ravi kandula","brayden latham, dan bonowski",21,13,Pool Play,sts22atlantaga,Premier 5.0+
Mermaid Sparkle,Revised Broekema/Goode,"christian bennett, noah luskus","daniel goode, gavin broekema",21,11,Pool Play,sts22atlantaga,Premier 5.0+
Pudding,Peach Pit Stop,"dylan keen, luke marshall","ian slattery, tommy oddo",21,14,Pool Play,sts22atlantaga,Premier 5.0+
Bazinga,Ian’s backpack and Samuel Corey roundnet,"dylan east, hayden flood","john kelley, samuel corey",21,12,Pool Play,sts22atlantaga,Premier 5.0+
Switch Hit👑,Lu/Goodnow,"dawson morgan, thomas hamilton","jake goodnow, peter lu",21,12,Pool Play,sts22atlantaga,Premier 5.0+
Untouch-a-balls,MFn TM,"gavin r lotts, grayson wills","max fiebelkorn, thomas maloney",21,17,Pool Play,sts22atlantaga,Premier 5.0+
Jolly Ranchers,Bot House,"jayson rhea, jenson miller","owen lippman, west peterson",17,21,Pool Play,sts22atlantaga,Premier 5.0+
Glizzy Gladiators,X-WING,"jacob summers, polk denmark","alex cook, kyle midgett",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Chilly Chillies,Last Place Loungers,"sean brown, trevor clements 704trev","chase meyer, jack granger",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Never skip spike day,GFD Asian Invasion,"ethan domster, jared beaufait","justin barr, neal bergman",16,21,Pool Play,sts22atlantaga,Premier 5.0+
Creamy,Glitch,"patric chu, ryan marino","cody dryer, luke nickel",21,14,Pool Play,sts22atlantaga,Premier 5.0+
Cryptid,Work in Progress,"cole maddox, houston sproles","jerm porter, rendall weaver",21,15,Pool Play,sts22atlantaga,Premier 5.0+
Power Wagon,TRP Something,"addison powers, grant laughlin","ethan mcwhirter, olivia jenki",21,14,Pool Play,sts22atlantaga,Premier 5.0+
Kiddos,Flip Flop,"charles tipton, mark manuel","max billinghurst, skyler sebring",21,18,Pool Play,sts22atlantaga,Premier 5.0+
Cruise Control,Sonic Boom,"garrett hornok, joe bondi","benjamin bunze, connor harte",23,21,Pool Play,sts22atlantaga,Premier 5.0+
WySpike Synergy,ok dad,"matthew burrows, nick noguez","kieran rose, owen bass",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Sports and Dom,Trembling Earth,"dom orlando, jackson brasfield","dakota wheeler, kade chapman",19,21,Pool Play,sts22atlantaga,Premier 5.0+
Butter 365,Pudding,"david louis, ravi kandula","dylan keen, luke marshall",21,13,Pool Play,sts22atlantaga,Premier 5.0+
Mermaid Sparkle,Bononas,"christian bennett, noah luskus","brayden latham, dan bonowski",21,11,Pool Play,sts22atlantaga,Premier 5.0+
Peach Pit Stop,Revised Broekema/Goode,"ian slattery, tommy oddo","daniel goode, gavin broekema",12,21,Pool Play,sts22atlantaga,Premier 5.0+
Bazinga,Untouch-a-balls,"dylan east, hayden flood","gavin r lotts, grayson wills",21,18,Pool Play,sts22atlantaga,Premier 5.0+
Switch Hit👑,Ian’s backpack and Samuel Corey roundnet,"dawson morgan, thomas hamilton","john kelley, samuel corey",21,13,Pool Play,sts22atlantaga,Premier 5.0+
MFn TM,Lu/Goodnow,"max fiebelkorn, thomas maloney","jake goodnow, peter lu",19,21,Pool Play,sts22atlantaga,Premier 5.0+
TRP Can of Worms,Jolly Ranchers,"rahul murthy, ryan gross","jayson rhea, jenson miller",21,15,Pool Play,sts22atlantaga,Premier 5.0+
Bot House,Glizzy Gladiators,"owen lippman, west peterson","jacob summers, polk denmark",21,17,Pool Play,sts22atlantaga,Premier 5.0+
TRP Sledgers,Chilly Chillies,"dan abrams, fredric hinkle","sean brown, trevor clements 704trev",21,17,Pool Play,sts22atlantaga,Premier 5.0+
Last Place Loungers,Never skip spike day,"chase meyer, jack granger","ethan domster, jared beaufait",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Finocchi/Model,Creamy,"gabe finocchi, max model","patric chu, ryan marino",25,23,Pool Play,sts22atlantaga,Premier 5.0+
Glitch,Cryptid,"cody dryer, luke nickel","cole maddox, houston sproles",16,21,Pool Play,sts22atlantaga,Premier 5.0+
Air Buds,Power Wagon,"coleman epperson, will picone","addison powers, grant laughlin",21,15,Pool Play,sts22atlantaga,Premier 5.0+
TRP Something,Kiddos,"ethan mcwhirter, olivia jenki","charles tipton, mark manuel",21,23,Pool Play,sts22atlantaga,Premier 5.0+
Cruise Control,WySpike Synergy,"garrett hornok, joe bondi","matthew burrows, nick noguez",16,21,Pool Play,sts22atlantaga,Premier 5.0+
Sonic Boom,Trembling Earth,"benjamin bunze, connor harte","dakota wheeler, kade chapman",24,25,Pool Play,sts22atlantaga,Premier 5.0+
ok dad,Sports and Dom,"kieran rose, owen bass","dom orlando, jackson brasfield",17,21,Pool Play,sts22atlantaga,Premier 5.0+
Butter 365,Mermaid Sparkle,"david louis, ravi kandula","christian bennett, noah luskus",21,17,Pool Play,sts22atlantaga,Premier 5.0+
Pudding,Revised Broekema/Goode,"dylan keen, luke marshall","daniel goode, gavin broekema",21,16,Pool Play,sts22atlantaga,Premier 5.0+
Bononas,Peach Pit Stop,"brayden latham, dan bonowski","ian slattery, tommy oddo",21,15,Pool Play,sts22atlantaga,Premier 5.0+
Bazinga,Switch Hit👑,"dylan east, hayden flood","dawson morgan, thomas hamilton",13,21,Pool Play,sts22atlantaga,Premier 5.0+
Untouch-a-balls,Lu/Goodnow,"gavin r lotts, grayson wills","jake goodnow, peter lu",18,21,Pool Play,sts22atlantaga,Premier 5.0+
Ian’s backpack and Samuel Corey roundnet,MFn TM,"john kelley, samuel corey","max fiebelkorn, thomas maloney",21,16,Pool Play,sts22atlantaga,Premier 5.0+
No Doubt,Djibouti Schnitzels,"felipe toscano, jake dohm","daniel haungs, spencer flitter",21,14,Pool Play,sts22atlantaga,Contender 4.5+
Lefty Drops Only,#TeamChandler,"andrew felty, clayton stupienski","frank white, landon ritchie",21,9,Pool Play,sts22atlantaga,Contender 4.5+
Italian Stallions,Sugondese,"colton olvey, justin cellilli","cecilia kowara, nic eheart",11,21,Pool Play,sts22atlantaga,Contender 4.5+
Low Maintenance,why why why why why,"brycen patterson, zachary hutzell","austin moore, bradley clark",21,12,Pool Play,sts22atlantaga,Contender 4.5+
Martocci/VanWingerden,Safety Scissors,"sam martocci, zach vanwingerden","coy trammell, henry mauser",21,16,Pool Play,sts22atlantaga,Contender 4.5+
Lazy bros,Chicken Contenders,"abel tinsley, zachary regier","brent summers, chris cuomo",13,21,Pool Play,sts22atlantaga,Contender 4.5+
Soft Touch,we do CrossFit,"allen ombougno, nate kt","jake jones, joey young",21,19,Pool Play,sts22atlantaga,Contender 4.5+
Slammo 2.0,Allergy Free Table,"chris kaptur, josef quispe","a.j. martin, noah henriksen",21,19,Pool Play,sts22atlantaga,Contender 4.5+
Hucket Bats,Whisky business,"griffin sisk, sam kilinski","david beyerle, matthew oliver",21,12,Pool Play,sts22atlantaga,Contender 4.5+
Two Extremely Good Looking Men,Swag,"adam porter, nevin jeacoma","kevin francis, ryan fernandez",21,19,Pool Play,sts22atlantaga,Contender 4.5+
Pick Up Twix,Try 2,"arri torres, eduardo hernandez","jared dean katz, nicholas gebo",17,21,Pool Play,sts22atlantaga,Contender 4.5+
Off white,Boom & Doom Swaggers,"chase gunter, donavon stell","adam roney, mike farrand",21,3,Pool Play,sts22atlantaga,Contender 4.5+
Occasional Dimes,Noodle Dreamers,"jadon torres, josh landis","isaiah williams, nathaniel regier",21,6,Pool Play,sts22atlantaga,Contender 4.5+
Dumptruck,Farm Bros,"avery crump, brandon tice","nathan montgomery, ryan montgomery",21,17,Pool Play,sts22atlantaga,Contender 4.5+
Fender Bender,Pretty Decent,"jared almon, zach bender","harrison baisden, tyler hutzell",21,14,Pool Play,sts22atlantaga,Contender 4.5+
Bobby Boucher Fan Club,Juice Box Boys,"jake scharff, zachary davidson","bailey gay, zackery burnett",21,9,Pool Play,sts22atlantaga,Contender 4.5+
Scrub City,NuKe,"andrew wehunt, john sorrow","hunter kelly, nujad bolivar",13,21,Pool Play,sts22atlantaga,Contender 4.5+
Chocolate Cake,Full throatle,"saahil sharma, zach babka","josef bekiranov, nathaniel hargrove",21,17,Pool Play,sts22atlantaga,Contender 4.5+
Bomb Squad,Sets on the Beach,"freddie silva, gustavo tejada","hudson walker, jack walker",21,16,Pool Play,sts22atlantaga,Contender 4.5+
Grab it Don't Slap it,Walker/Khemka,"devin baron, keith fleischmann","aman khemka, jonah walker",21,12,Pool Play,sts22atlantaga,Contender 4.5+
Abnormal Returns,LL Unfinished Business,"ben landes, zac turner","josh didonato, ryan paul",23,21,Pool Play,sts22atlantaga,Contender 4.5+
No Doubt,#TeamChandler,"felipe toscano, jake dohm","frank white, landon ritchie",21,7,Pool Play,sts22atlantaga,Contender 4.5+
Lefty Drops Only,Italian Stallions,"andrew felty, clayton stupienski","colton olvey, justin cellilli",21,13,Pool Play,sts22atlantaga,Contender 4.5+
Sugondese,Djibouti Schnitzels,"cecilia kowara, nic eheart","daniel haungs, spencer flitter",21,15,Pool Play,sts22atlantaga,Contender 4.5+
Low Maintenance,Safety Scissors,"brycen patterson, zachary hutzell","coy trammell, henry mauser",21,12,Pool Play,sts22atlantaga,Contender 4.5+
