Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
WySpike Sweepers,Beer Bellies,"colton mowry, nick noguez","jonathan burer, noah johnson",21,18,Pool Play,waco2023,Gold 5.0
The Imposters,PORKCHOP,"dax o'hair, luke marshall","felipe martinez, james ledbetter",21,12,Pool Play,waco2023,Gold 5.0
WySpike FIFO,Bink City,"garrett hornok, matthew burrows","ian austin, myles coleman",21,19,Pool Play,waco2023,Gold 5.0
Chump Change,White Rice,"fredric hinkle, grayson m wills","jp chincuanco, owen lynch",21,15,Pool Play,waco2023,Gold 5.0
Arnold Zestaenegger,504 Plan,"luis orozco, noah beinart","brandon arledge, bryce wagoner",21,16,Pool Play,waco2023,Gold 5.0
Sausage Rotation,Hash Slinging Slashers,"brian childs, luke mowry","paul belton, walter siller",21,11,Pool Play,waco2023,Gold 5.0
Big Dawgs,Bad setters,"caleb cummings, tyler fernandez","jacob gansle, kevin cadle",21,15,Pool Play,waco2023,Gold 5.0
Baylor Toxicity,BHM,"garrett ashton, bradley thompson","andrew christmas, nickhil anantha",21,18,Pool Play,waco2023,Gold 5.0
WySpike Sweepers,PORKCHOP,"colton mowry, nick noguez","felipe martinez, james ledbetter",21,17,Pool Play,waco2023,Gold 5.0
Tease,Beer Bellies,"cade larson, josh weinbach","jonathan burer, noah johnson",21,10,Pool Play,waco2023,Gold 5.0
WySpike FIFO,White Rice,"garrett hornok, matthew burrows","jp chincuanco, owen lynch",21,12,Pool Play,waco2023,Gold 5.0
Chump Change,Arnold Zestaenegger,"fredric hinkle, grayson m wills","luis orozco, noah beinart",21,18,Pool Play,waco2023,Gold 5.0
504 Plan,Bink City,"brandon arledge, bryce wagoner","ian austin, myles coleman",21,17,Pool Play,waco2023,Gold 5.0
Sausage Rotation,Bad setters,"brian childs, luke mowry","jacob gansle, kevin cadle",21,13,Pool Play,waco2023,Gold 5.0
Big Dawgs,Baylor Toxicity,"caleb cummings, tyler fernandez","garrett ashton, bradley thompson",24,22,Pool Play,waco2023,Gold 5.0
BHM,Hash Slinging Slashers,"andrew christmas, nickhil anantha","paul belton, walter siller",21,14,Pool Play,waco2023,Gold 5.0
WySpike Sweepers,Tease,"colton mowry, nick noguez","cade larson, josh weinbach",25,24,Pool Play,waco2023,Gold 5.0
The Imposters,Beer Bellies,"dax o'hair, luke marshall","jonathan burer, noah johnson",21,5,Pool Play,waco2023,Gold 5.0
WySpike FIFO,504 Plan,"garrett hornok, matthew burrows","brandon arledge, bryce wagoner",21,10,Pool Play,waco2023,Gold 5.0
Chump Change,Bink City,"fredric hinkle, grayson m wills","ian austin, myles coleman",21,10,Pool Play,waco2023,Gold 5.0
Arnold Zestaenegger,White Rice,"luis orozco, noah beinart","jp chincuanco, owen lynch",21,14,Pool Play,waco2023,Gold 5.0
Sausage Rotation,BHM,"brian childs, luke mowry","andrew christmas, nickhil anantha",25,24,Pool Play,waco2023,Gold 5.0
Big Dawgs,Hash Slinging Slashers,"caleb cummings, tyler fernandez","paul belton, walter siller",21,7,Pool Play,waco2023,Gold 5.0
Baylor Toxicity,Bad setters,"garrett ashton, bradley thompson","jacob gansle, kevin cadle",21,17,Pool Play,waco2023,Gold 5.0
The Imposters,Tease,"dax o'hair, luke marshall","cade larson, josh weinbach",17,21,Pool Play,waco2023,Gold 5.0
PORKCHOP,Beer Bellies,"felipe martinez, james ledbetter","jonathan burer, noah johnson",18,21,Pool Play,waco2023,Gold 5.0
WySpike FIFO,Arnold Zestaenegger,"garrett hornok, matthew burrows","luis orozco, noah beinart",21,16,Pool Play,waco2023,Gold 5.0
Chump Change,504 Plan,"fredric hinkle, grayson m wills","brandon arledge, bryce wagoner",21,8,Pool Play,waco2023,Gold 5.0
White Rice,Bink City,"jp chincuanco, owen lynch","ian austin, myles coleman",15,21,Pool Play,waco2023,Gold 5.0
Sausage Rotation,Baylor Toxicity,"brian childs, luke mowry","garrett ashton, bradley thompson",21,18,Pool Play,waco2023,Gold 5.0
Big Dawgs,BHM,"caleb cummings, tyler fernandez","andrew christmas, nickhil anantha",21,17,Pool Play,waco2023,Gold 5.0
Bad setters,Hash Slinging Slashers,"jacob gansle, kevin cadle","paul belton, walter siller",19,21,Pool Play,waco2023,Gold 5.0
WySpike Sweepers,The Imposters,"colton mowry, nick noguez","dax o'hair, luke marshall",23,21,Pool Play,waco2023,Gold 5.0
Tease,PORKCHOP,"cade larson, josh weinbach","felipe martinez, james ledbetter",21,12,Pool Play,waco2023,Gold 5.0
WySpike FIFO,Chump Change,"garrett hornok, matthew burrows","fredric hinkle, grayson m wills",21,17,Pool Play,waco2023,Gold 5.0
Arnold Zestaenegger,Bink City,"luis orozco, noah beinart","ian austin, myles coleman",21,18,Pool Play,waco2023,Gold 5.0
