Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
giggle gang,Trademarked ™,"braydon oler, sidney pharr","becca feller, sam turner",19,21,Bracket play round of Round of 16 game 2,2023spike-night,4.0 Advanced w/NHZ
giggle gang,Trademarked ™,"braydon oler, sidney pharr","becca feller, sam turner",23,21,Bracket play round of Round of 16 game 3,2023spike-night,4.0 Advanced w/NHZ
Out of Pocket,Gabe's Replacement,"christopher marcusen, stewart dalziel","coby gardner, gabe bautista",21,11,Bracket play round of Round of 16 game 1,2023spike-night,4.0 Advanced w/NHZ
Out of Pocket,Gabe's Replacement,"christopher marcusen, stewart dalziel","coby gardner, gabe bautista",18,21,Bracket play round of Round of 16 game 2,2023spike-night,4.0 Advanced w/NHZ
Out of Pocket,Gabe's Replacement,"christopher marcusen, stewart dalziel","coby gardner, gabe bautista",21,13,Bracket play round of Round of 16 game 3,2023spike-night,4.0 Advanced w/NHZ
NET-FLICKS,Peachy keen team,"austin beckstead, jason fitt","brigham graham, jacob graham",21,13,Bracket play round of Round of 16 game 1,2023spike-night,4.0 Advanced w/NHZ
NET-FLICKS,Peachy keen team,"austin beckstead, jason fitt","brigham graham, jacob graham",21,14,Bracket play round of Round of 16 game 2,2023spike-night,4.0 Advanced w/NHZ
dummy dummy dummy,giggle gang,"joshua townsend, jonny hiatt","braydon oler, sidney pharr",21,15,Bracket play round of Quarter-finals game 1,2023spike-night,4.0 Advanced w/NHZ
dummy dummy dummy,giggle gang,"joshua townsend, jonny hiatt","braydon oler, sidney pharr",21,16,Bracket play round of Quarter-finals game 2,2023spike-night,4.0 Advanced w/NHZ
Out of Pocket,NET-FLICKS,"christopher marcusen, stewart dalziel","austin beckstead, jason fitt",21,17,Bracket play round of Quarter-finals game 1,2023spike-night,4.0 Advanced w/NHZ
Out of Pocket,NET-FLICKS,"christopher marcusen, stewart dalziel","austin beckstead, jason fitt",21,19,Bracket play round of Quarter-finals game 2,2023spike-night,4.0 Advanced w/NHZ
dummy dummy dummy,Out of Pocket,"joshua townsend, jonny hiatt","christopher marcusen, stewart dalziel",21,12,Bracket play round of Semi-finals game 1,2023spike-night,4.0 Advanced w/NHZ
dummy dummy dummy,Out of Pocket,"joshua townsend, jonny hiatt","christopher marcusen, stewart dalziel",21,16,Bracket play round of Semi-finals game 2,2023spike-night,4.0 Advanced w/NHZ
Sibling Supremacy,noah on two,"nathan straddeck, spencer straddeck","colton anderson, noah hasebi",21,18,Bracket play round of Final game 1,2023spike-night,4.0 Advanced w/NHZ
Sibling Supremacy,noah on two,"nathan straddeck, spencer straddeck","colton anderson, noah hasebi",18,21,Bracket play round of Final game 2,2023spike-night,4.0 Advanced w/NHZ
Sibling Supremacy,noah on two,"nathan straddeck, spencer straddeck","colton anderson, noah hasebi",21,13,Bracket play round of Final game 3,2023spike-night,4.0 Advanced w/NHZ
Sibling Supremacy,Chef's Beans,"nathan straddeck, spencer straddeck","mario trujillo-auffant, steven goodrich",21,18,Bracket play round of 1st place game 1,2023spike-night,4.0 Advanced w/NHZ
Sibling Supremacy,Chef's Beans,"nathan straddeck, spencer straddeck","mario trujillo-auffant, steven goodrich",20,22,Bracket play round of 1st place game 2,2023spike-night,4.0 Advanced w/NHZ
Sibling Supremacy,Chef's Beans,"nathan straddeck, spencer straddeck","mario trujillo-auffant, steven goodrich",21,13,Bracket play round of 1st place game 3,2023spike-night,4.0 Advanced w/NHZ
noah on two,Como Se Juega,"colton anderson, noah hasebi","adam brueck, nathan brueck",21,16,Bracket play round of 1st place game 1,2023spike-night,4.0 Advanced w/NHZ
noah on two,Como Se Juega,"colton anderson, noah hasebi","adam brueck, nathan brueck",21,14,Bracket play round of 1st place game 2,2023spike-night,4.0 Advanced w/NHZ
Chef's Beans,Spike-a-delic,"mario trujillo-auffant, steven goodrich","hunter steenbakkers, tyler caswell",21,16,Bracket play round of 3rd place game 1,2023spike-night,4.0 Advanced w/NHZ
Chef's Beans,Spike-a-delic,"mario trujillo-auffant, steven goodrich","hunter steenbakkers, tyler caswell",21,17,Bracket play round of 3rd place game 2,2023spike-night,4.0 Advanced w/NHZ
Spicy Spikers,Como Se Juega,"bryson ripley, thatcher casperson","adam brueck, nathan brueck",21,16,Bracket play round of 3rd place game 1,2023spike-night,4.0 Advanced w/NHZ
Spicy Spikers,Como Se Juega,"bryson ripley, thatcher casperson","adam brueck, nathan brueck",18,21,Bracket play round of 3rd place game 2,2023spike-night,4.0 Advanced w/NHZ
Spicy Spikers,Como Se Juega,"bryson ripley, thatcher casperson","adam brueck, nathan brueck",19,21,Bracket play round of 3rd place game 3,2023spike-night,4.0 Advanced w/NHZ
NET-FLICKS,giggle gang,"austin beckstead, jason fitt","braydon oler, sidney pharr",21,16,Bracket play round of P5: Semi-finals game 1,2023spike-night,4.0 Advanced w/NHZ
NET-FLICKS,giggle gang,"austin beckstead, jason fitt","braydon oler, sidney pharr",21,15,Bracket play round of P5: Semi-finals game 2,2023spike-night,4.0 Advanced w/NHZ
Como Se Juega,Chef's Beans,"adam brueck, nathan brueck","mario trujillo-auffant, steven goodrich",21,18,Bracket play round of P5: Final game 1,2023spike-night,4.0 Advanced w/NHZ
Como Se Juega,Chef's Beans,"adam brueck, nathan brueck","mario trujillo-auffant, steven goodrich",18,21,Bracket play round of P5: Final game 2,2023spike-night,4.0 Advanced w/NHZ
Como Se Juega,Chef's Beans,"adam brueck, nathan brueck","mario trujillo-auffant, steven goodrich",13,21,Bracket play round of P5: Final game 3,2023spike-night,4.0 Advanced w/NHZ
Peachy keen team,Gabe's Replacement,"brigham graham, jacob graham","coby gardner, gabe bautista",16,21,Bracket play round of P9: Quarter-finals game 1,2023spike-night,4.0 Advanced w/NHZ
