Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Eisenträger/Siemer,Fred Potter,"eisenträger lukas, paul siemer","erik borja forschner mitre, marco navío ruiz",21,12,Pool Play,etspadova2023,Open Pro
[SUI] Rimle/Peter,Kandula/Visek,"emanuel rimle, roman peter","jakub víšek, ravi kandula",22,20,Pool Play,etspadova2023,Open Pro
Never Cold🌡️,Double Bang,"jan stachiewicz, jaroslav čabala","michele berlanda, nicola bazzani",21,13,Pool Play,etspadova2023,Open Pro
Hokus Boom,Paindrops,"cedric widin, matias bermejo pasetti","markus anderle, yvo heinen",18,21,Pool Play,etspadova2023,Open Pro
Lacombe/Chapelière,nerds in disguise,"erwan chapeliere, hugo lacombe","david jindra, stefan handschmann",21,17,Pool Play,etspadova2023,Open Pro
Hustling Brothers,RBZ Capri Sons,"levi vandaele, yosha vandaele","andrea borsotti, riccardo mercadini",19,21,Pool Play,etspadova2023,Open Pro
RCG Powerline,RCB Spikeleeks,"benjamin bachler, nelson dziruni","carlo engel, luc moor",21,15,Pool Play,etspadova2023,Open Pro
Pour Combien ?,RCB Drü,"dorian améziane, robin florinda","merlin baumeler, ramon felix",21,18,Pool Play,etspadova2023,Open Pro
Eisenträger/Siemer,Kandula/Visek,"eisenträger lukas, paul siemer","jakub víšek, ravi kandula",21,15,Pool Play,etspadova2023,Open Pro
[SUI] Rimle/Peter,Fred Potter,"emanuel rimle, roman peter","erik borja forschner mitre, marco navío ruiz",21,18,Pool Play,etspadova2023,Open Pro
Never Cold🌡️,Paindrops,"jan stachiewicz, jaroslav čabala","markus anderle, yvo heinen",14,21,Pool Play,etspadova2023,Open Pro
Hokus Boom,Double Bang,"cedric widin, matias bermejo pasetti","michele berlanda, nicola bazzani",21,19,Pool Play,etspadova2023,Open Pro
Lacombe/Chapelière,RBZ Capri Sons,"erwan chapeliere, hugo lacombe","andrea borsotti, riccardo mercadini",21,23,Pool Play,etspadova2023,Open Pro
Hustling Brothers,nerds in disguise,"levi vandaele, yosha vandaele","david jindra, stefan handschmann",21,11,Pool Play,etspadova2023,Open Pro
RCG Powerline,RCB Drü,"benjamin bachler, nelson dziruni","merlin baumeler, ramon felix",24,25,Pool Play,etspadova2023,Open Pro
Pour Combien ?,RCB Spikeleeks,"dorian améziane, robin florinda","carlo engel, luc moor",21,19,Pool Play,etspadova2023,Open Pro
Eisenträger/Siemer,[SUI] Rimle/Peter,"eisenträger lukas, paul siemer","emanuel rimle, roman peter",21,14,Pool Play,etspadova2023,Open Pro
Kandula/Visek,Fred Potter,"jakub víšek, ravi kandula","erik borja forschner mitre, marco navío ruiz",17,21,Pool Play,etspadova2023,Open Pro
Never Cold🌡️,Hokus Boom,"jan stachiewicz, jaroslav čabala","cedric widin, matias bermejo pasetti",21,19,Pool Play,etspadova2023,Open Pro
Paindrops,Double Bang,"markus anderle, yvo heinen","michele berlanda, nicola bazzani",21,16,Pool Play,etspadova2023,Open Pro
Lacombe/Chapelière,Hustling Brothers,"erwan chapeliere, hugo lacombe","levi vandaele, yosha vandaele",13,21,Pool Play,etspadova2023,Open Pro
RBZ Capri Sons,nerds in disguise,"andrea borsotti, riccardo mercadini","david jindra, stefan handschmann",21,11,Pool Play,etspadova2023,Open Pro
RCG Powerline,Pour Combien ?,"benjamin bachler, nelson dziruni","dorian améziane, robin florinda",19,21,Pool Play,etspadova2023,Open Pro
RCB Drü,RCB Spikeleeks,"merlin baumeler, ramon felix","carlo engel, luc moor",23,21,Pool Play,etspadova2023,Open Pro
tiramisu,Helena/Hanna,"daniela kadlec, megan leybourne","hanna gebel, helena molina raga",21,10,Pool Play,etspadova2023,Women's Pro
Mrc Stadlers,Allesch Kapoedt,"franzi stadler, julia stadler","riet d'hoore, jana vandesijpe",21,15,Pool Play,etspadova2023,Women's Pro
towerful,Mosquitos,"laura kunzelmann, ronja lorenz","constanze lehner, larissa haas",21,6,Pool Play,etspadova2023,Women's Pro
Curly Fries,Apple Bottom Jeans,"alina teskey, ines kornek","amely joly, ricarda witt",21,17,Pool Play,etspadova2023,Women's Pro
Puces&dives,GBR - TROUGHTON / FATT,"inès paysan, natacha alt","nicole fatt, ruth troughton",21,16,Pool Play,etspadova2023,Women's Pro
Out Of Order,25.02,"lou washburn, nora haas","charlotte bruns, elise van der stichelen",21,10,Pool Play,etspadova2023,Women's Pro
secco maracuja,Cucciolone guerriere,"kristina dettmann, tina gulden","chiara pernigo, silvia zanella",24,22,Pool Play,etspadova2023,Women's Pro
tiramisu,Allesch Kapoedt,"daniela kadlec, megan leybourne","riet d'hoore, jana vandesijpe",21,13,Pool Play,etspadova2023,Women's Pro
Mrc Stadlers,Helena/Hanna,"franzi stadler, julia stadler","hanna gebel, helena molina raga",21,13,Pool Play,etspadova2023,Women's Pro
towerful,Apple Bottom Jeans,"laura kunzelmann, ronja lorenz","amely joly, ricarda witt",21,10,Pool Play,etspadova2023,Women's Pro
Curly Fries,Mosquitos,"alina teskey, ines kornek","constanze lehner, larissa haas",21,16,Pool Play,etspadova2023,Women's Pro
Puces&dives,Miettes de biscuit,"inès paysan, natacha alt","anaïs duport, sarah martinez",21,16,Pool Play,etspadova2023,Women's Pro
Out Of Order,Cucciolone guerriere,"lou washburn, nora haas","chiara pernigo, silvia zanella",21,15,Pool Play,etspadova2023,Women's Pro
secco maracuja,25.02,"kristina dettmann, tina gulden","charlotte bruns, elise van der stichelen",24,25,Pool Play,etspadova2023,Women's Pro
tiramisu,Mrc Stadlers,"daniela kadlec, megan leybourne","franzi stadler, julia stadler",21,11,Pool Play,etspadova2023,Women's Pro
Allesch Kapoedt,Helena/Hanna,"riet d'hoore, jana vandesijpe","hanna gebel, helena molina raga",21,18,Pool Play,etspadova2023,Women's Pro
towerful,Curly Fries,"laura kunzelmann, ronja lorenz","alina teskey, ines kornek",21,12,Pool Play,etspadova2023,Women's Pro
Apple Bottom Jeans,Mosquitos,"amely joly, ricarda witt","constanze lehner, larissa haas",21,17,Pool Play,etspadova2023,Women's Pro
Miettes de biscuit,GBR - TROUGHTON / FATT,"anaïs duport, sarah martinez","nicole fatt, ruth troughton",21,16,Pool Play,etspadova2023,Women's Pro
Out Of Order,secco maracuja,"lou washburn, nora haas","kristina dettmann, tina gulden",19,21,Pool Play,etspadova2023,Women's Pro
Cucciolone guerriere,25.02,"chiara pernigo, silvia zanella","charlotte bruns, elise van der stichelen",21,12,Pool Play,etspadova2023,Women's Pro
Pas Toucheyyy,Marcos/Halvard,"aymeric sandoz, jérôme renimel","halvard hanisch, marcos campos",21,19,Pool Play,etspadova2023,Open Gold
Eynard/Sacchini,"halo, halo, palma?","matteo sacchini, tom eynard","aleksandrs juška, mikus jaunpetrovičs",21,16,Pool Play,etspadova2023,Open Gold
Jonas/Stoisser,Serial Chillers,"gabriel stoisser, raffael jonas","alessandro zanellato, jacopo dudine",25,24,Pool Play,etspadova2023,Open Gold
Cobra Spike,Pocket Aces,"herman henström, samuel mjönes","jonas eigenmann, luc bürki",17,21,Pool Play,etspadova2023,Open Gold
One Swedish Machine,Spikeghetti,"esaja ekman, noah skogward","hjalte knudsen, jakob g. damgaard",17,21,Pool Play,etspadova2023,Open Gold
Gemmathi & Let's Jo,Mareschal/Merlin,"johannes mitterwald, mathias gangkofner","giacomo merlin, louis mareschal",21,16,Pool Play,etspadova2023,Open Gold
GBR - ELBOURNE / COOK,Bodybag!,"mark elbourne, trevor cook","marcus gauterin, tim klement",19,21,Pool Play,etspadova2023,Open Gold
French Contact,Belgian Fries,"ryan danekas, samy caux-ramon","gauthier vandamme, joeri vlassaks",21,18,Pool Play,etspadova2023,Open Gold
Pas Toucheyyy,"halo, halo, palma?","aymeric sandoz, jérôme renimel","aleksandrs juška, mikus jaunpetrovičs",21,18,Pool Play,etspadova2023,Open Gold
Eynard/Sacchini,Marcos/Halvard,"matteo sacchini, tom eynard","halvard hanisch, marcos campos",21,19,Pool Play,etspadova2023,Open Gold
Jonas/Stoisser,Pocket Aces,"gabriel stoisser, raffael jonas","jonas eigenmann, luc bürki",21,16,Pool Play,etspadova2023,Open Gold
Cobra Spike,Serial Chillers,"herman henström, samuel mjönes","alessandro zanellato, jacopo dudine",16,21,Pool Play,etspadova2023,Open Gold
One Swedish Machine,Mareschal/Merlin,"esaja ekman, noah skogward","giacomo merlin, louis mareschal",21,15,Pool Play,etspadova2023,Open Gold
Gemmathi & Let's Jo,Spikeghetti,"johannes mitterwald, mathias gangkofner","hjalte knudsen, jakob g. damgaard",21,17,Pool Play,etspadova2023,Open Gold
GBR - ELBOURNE / COOK,Belgian Fries,"mark elbourne, trevor cook","gauthier vandamme, joeri vlassaks",18,21,Pool Play,etspadova2023,Open Gold
French Contact,Bodybag!,"ryan danekas, samy caux-ramon","marcus gauterin, tim klement",21,14,Pool Play,etspadova2023,Open Gold
Pas Toucheyyy,Eynard/Sacchini,"aymeric sandoz, jérôme renimel","matteo sacchini, tom eynard",21,14,Pool Play,etspadova2023,Open Gold
"halo, halo, palma?",Marcos/Halvard,"aleksandrs juška, mikus jaunpetrovičs","halvard hanisch, marcos campos",21,19,Pool Play,etspadova2023,Open Gold
Jonas/Stoisser,Cobra Spike,"gabriel stoisser, raffael jonas","herman henström, samuel mjönes",24,25,Pool Play,etspadova2023,Open Gold
