Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Thirst Trap,TBD,"blake bosak, elijah kim","mattias cipriano, segeon jang",21,9,Pool Play,bcts2023provincials,Elite/Premier
Belgian Waffles,Spike Wazowski,"bram declercq, etienne cote","josiah hoeppner, tyus de vries",21,9,Pool Play,bcts2023provincials,Elite/Premier
Groovy,Out of system,"carlin vicera, will ries","kolton falk, mikey wiebe",21,14,Pool Play,bcts2023provincials,Elite/Premier
Thirst Trap,Spike Wazowski,"blake bosak, elijah kim","josiah hoeppner, tyus de vries",21,12,Pool Play,bcts2023provincials,Elite/Premier
Belgian Waffles,Breaking Bad,"bram declercq, etienne cote","carlos nakamura, justin white",21,13,Pool Play,bcts2023provincials,Elite/Premier
Out of system,TBD,"kolton falk, mikey wiebe","mattias cipriano, segeon jang",18,21,Pool Play,bcts2023provincials,Elite/Premier
Thirst Trap,Out of system,"blake bosak, elijah kim","kolton falk, mikey wiebe",21,11,Pool Play,bcts2023provincials,Elite/Premier
Belgian Waffles,Groovy,"bram declercq, etienne cote","carlin vicera, will ries",21,17,Pool Play,bcts2023provincials,Elite/Premier
Breaking Bad,Spike Wazowski,"carlos nakamura, justin white","josiah hoeppner, tyus de vries",17,21,Pool Play,bcts2023provincials,Elite/Premier
Thirst Trap,Breaking Bad,"blake bosak, elijah kim","carlos nakamura, justin white",21,7,Pool Play,bcts2023provincials,Elite/Premier
Belgian Waffles,TBD,"bram declercq, etienne cote","mattias cipriano, segeon jang",21,10,Pool Play,bcts2023provincials,Elite/Premier
Groovy,Spike Wazowski,"carlin vicera, will ries","josiah hoeppner, tyus de vries",21,14,Pool Play,bcts2023provincials,Elite/Premier
Belgian Waffles,Out of system,"bram declercq, etienne cote","kolton falk, mikey wiebe",21,7,Pool Play,bcts2023provincials,Elite/Premier
Groovy,Breaking Bad,"carlin vicera, will ries","carlos nakamura, justin white",21,20,Pool Play,bcts2023provincials,Elite/Premier
Spike Wazowski,TBD,"josiah hoeppner, tyus de vries","mattias cipriano, segeon jang",21,20,Pool Play,bcts2023provincials,Elite/Premier
Thirst Trap,Groovy,"blake bosak, elijah kim","carlin vicera, will ries",21,11,Pool Play,bcts2023provincials,Elite/Premier
Breaking Bad,TBD,"carlos nakamura, justin white","mattias cipriano, segeon jang",21,18,Pool Play,bcts2023provincials,Elite/Premier
Out of system,Spike Wazowski,"kolton falk, mikey wiebe","josiah hoeppner, tyus de vries",15,21,Pool Play,bcts2023provincials,Elite/Premier
Thirst Trap,Belgian Waffles,"blake bosak, elijah kim","bram declercq, etienne cote",21,11,Pool Play,bcts2023provincials,Elite/Premier
Groovy,TBD,"carlin vicera, will ries","mattias cipriano, segeon jang",16,21,Pool Play,bcts2023provincials,Elite/Premier
Breaking Bad,Out of system,"carlos nakamura, justin white","kolton falk, mikey wiebe",12,21,Pool Play,bcts2023provincials,Elite/Premier
TBD,The Manthers,"jonathan de jong, legy horak","robbie carley, trevor robertson",15,8,Pool Play,bcts2023provincials,Advanced
Toggle Mode,Slam Poetry,"cesare scarpone, ryan harrison","curtis nelson, fabian tryggvesson",15,5,Pool Play,bcts2023provincials,Advanced
