Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Punch and Run,The Sweethearts <3,"gabris ni, kendall wolfe","enok arocho, skye tiedemann",21,17,Pool Play,fra23-major2,Open 4.5 (Contender)
Spectators,The Other Guys,"aidan maroney, brennan doak","shelby langen, austin campanile",15,21,Pool Play,fra23-major2,Open 4.5 (Contender)
Big Wave,Washed Up,"alex karpovage, morgan bruce","daniel pierce, hunter blair",21,17,Pool Play,fra23-major2,Open 4.5 (Contender)
Biohazard,Colossal Dreadmaws,"cole cimoch, trent keeler","chris perez, daniel gonzalez",21,9,Pool Play,fra23-major2,Open 4.5 (Contender)
Dink n’ Wink,Four Eyes,"jackson king, kolton conn","arjun venigalla, kekoa ho",10,21,Pool Play,fra23-major2,Open 4.5 (Contender)
Punch and Run,The Other Guys,"gabris ni, kendall wolfe","shelby langen, austin campanile",21,15,Pool Play,fra23-major2,Open 4.5 (Contender)
Spectators,Big Wave,"aidan maroney, brennan doak","alex karpovage, morgan bruce",8,21,Pool Play,fra23-major2,Open 4.5 (Contender)
Washed Up,The Sweethearts <3,"daniel pierce, hunter blair","enok arocho, skye tiedemann",21,10,Pool Play,fra23-major2,Open 4.5 (Contender)
Biohazard,Four Eyes,"cole cimoch, trent keeler","arjun venigalla, kekoa ho",21,19,Pool Play,fra23-major2,Open 4.5 (Contender)
Big Hitters,Colossal Dreadmaws,"jaden dejesus, molly starinsky","chris perez, daniel gonzalez",16,21,Pool Play,fra23-major2,Open 4.5 (Contender)
Punch and Run,Washed Up,"gabris ni, kendall wolfe","daniel pierce, hunter blair",17,21,Pool Play,fra23-major2,Open 4.5 (Contender)
Spectators,The Sweethearts <3,"aidan maroney, brennan doak","enok arocho, skye tiedemann",21,18,Pool Play,fra23-major2,Open 4.5 (Contender)
Big Wave,The Other Guys,"alex karpovage, morgan bruce","shelby langen, austin campanile",21,8,Pool Play,fra23-major2,Open 4.5 (Contender)
Biohazard,Big Hitters,"cole cimoch, trent keeler","jaden dejesus, molly starinsky",21,17,Pool Play,fra23-major2,Open 4.5 (Contender)
Dink n’ Wink,Colossal Dreadmaws,"jackson king, kolton conn","chris perez, daniel gonzalez",21,15,Pool Play,fra23-major2,Open 4.5 (Contender)
Punch and Run,Big Wave,"gabris ni, kendall wolfe","alex karpovage, morgan bruce",13,21,Pool Play,fra23-major2,Open 4.5 (Contender)
Spectators,Washed Up,"aidan maroney, brennan doak","daniel pierce, hunter blair",12,21,Pool Play,fra23-major2,Open 4.5 (Contender)
