Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
RGF,Backpacked to Premier?,"gabe finocchi, ryan gross","alex goates, solomon berry",21,13,Pool Play,2021seattle,Premier
RGF,Backpacked to Premier?,"gabe finocchi, ryan gross","alex goates, solomon berry",21,16,Pool Play,2021seattle,Premier
Ortega/Boles,I Pity the Fool who Carries,"kenny ortega, skyler boles","malachi espinola, zach duffy",21,18,Pool Play,2021seattle,Premier
Ortega/Boles,I Pity the Fool who Carries,"kenny ortega, skyler boles","malachi espinola, zach duffy",21,19,Pool Play,2021seattle,Premier
Trippy Lizard,Western Grebes,"andrew card, clark marshall","jake howhannesian, lucas pruett",21,14,Pool Play,2021seattle,Premier
Trippy Lizard,Western Grebes,"andrew card, clark marshall","jake howhannesian, lucas pruett",21,13,Pool Play,2021seattle,Premier
Double Clutch,Fiddle me,"rahul murthy, fredric hinkle","andrew kosche, jacob martinez",21,11,Pool Play,2021seattle,Premier
Double Clutch,Fiddle me,"rahul murthy, fredric hinkle","andrew kosche, jacob martinez",21,15,Pool Play,2021seattle,Premier
Shabammon,Smash Bros,"buddy hammon, shaun boyer","austin denny, derek johnson",21,16,Pool Play,2021seattle,Premier
Shabammon,Smash Bros,"buddy hammon, shaun boyer","austin denny, derek johnson",21,17,Pool Play,2021seattle,Premier
Knotty,Mutant Roundnet,"jarratt rouse, ryan fitzgerald","josh fragiacomo, warren foote",21,19,Pool Play,2021seattle,Premier
Knotty,Mutant Roundnet,"jarratt rouse, ryan fitzgerald","josh fragiacomo, warren foote",20,22,Pool Play,2021seattle,Premier
Knotty,Mutant Roundnet,"jarratt rouse, ryan fitzgerald","josh fragiacomo, warren foote",24,22,Pool Play,2021seattle,Premier
RGF,I Pity the Fool who Carries,"gabe finocchi, ryan gross","malachi espinola, zach duffy",21,17,Pool Play,2021seattle,Premier
RGF,I Pity the Fool who Carries,"gabe finocchi, ryan gross","malachi espinola, zach duffy",21,16,Pool Play,2021seattle,Premier
Highly Calculated,Backpacked to Premier?,"dan abrams, ravi kandula","alex goates, solomon berry",21,12,Pool Play,2021seattle,Premier
Highly Calculated,Backpacked to Premier?,"dan abrams, ravi kandula","alex goates, solomon berry",21,17,Pool Play,2021seattle,Premier
Trippy Lizard,Fiddle me,"andrew card, clark marshall","andrew kosche, jacob martinez",21,18,Pool Play,2021seattle,Premier
Trippy Lizard,Fiddle me,"andrew card, clark marshall","andrew kosche, jacob martinez",21,18,Pool Play,2021seattle,Premier
Lee and Mushi,Western Grebes,"austin rawlings, jacob payer","jake howhannesian, lucas pruett",19,21,Pool Play,2021seattle,Premier
Lee and Mushi,Western Grebes,"austin rawlings, jacob payer","jake howhannesian, lucas pruett",21,17,Pool Play,2021seattle,Premier
Lee and Mushi,Western Grebes,"austin rawlings, jacob payer","jake howhannesian, lucas pruett",21,14,Pool Play,2021seattle,Premier
Shabammon,Mutant Roundnet,"buddy hammon, shaun boyer","josh fragiacomo, warren foote",21,18,Pool Play,2021seattle,Premier
Shabammon,Mutant Roundnet,"buddy hammon, shaun boyer","josh fragiacomo, warren foote",21,18,Pool Play,2021seattle,Premier
Knotty,Smash Bros,"jarratt rouse, ryan fitzgerald","austin denny, derek johnson",24,22,Pool Play,2021seattle,Premier
Knotty,Smash Bros,"jarratt rouse, ryan fitzgerald","austin denny, derek johnson",21,12,Pool Play,2021seattle,Premier
RGF,Highly Calculated,"gabe finocchi, ryan gross","dan abrams, ravi kandula",15,21,Pool Play,2021seattle,Premier
RGF,Highly Calculated,"gabe finocchi, ryan gross","dan abrams, ravi kandula",21,18,Pool Play,2021seattle,Premier
RGF,Highly Calculated,"gabe finocchi, ryan gross","dan abrams, ravi kandula",19,21,Pool Play,2021seattle,Premier
Ortega/Boles,Backpacked to Premier?,"kenny ortega, skyler boles","alex goates, solomon berry",17,21,Pool Play,2021seattle,Premier
Ortega/Boles,Backpacked to Premier?,"kenny ortega, skyler boles","alex goates, solomon berry",21,16,Pool Play,2021seattle,Premier
Ortega/Boles,Backpacked to Premier?,"kenny ortega, skyler boles","alex goates, solomon berry",21,17,Pool Play,2021seattle,Premier
Trippy Lizard,Lee and Mushi,"andrew card, clark marshall","austin rawlings, jacob payer",18,21,Pool Play,2021seattle,Premier
Trippy Lizard,Lee and Mushi,"andrew card, clark marshall","austin rawlings, jacob payer",19,21,Pool Play,2021seattle,Premier
Double Clutch,Western Grebes,"rahul murthy, fredric hinkle","jake howhannesian, lucas pruett",21,16,Pool Play,2021seattle,Premier
Double Clutch,Western Grebes,"rahul murthy, fredric hinkle","jake howhannesian, lucas pruett",21,11,Pool Play,2021seattle,Premier
Shabammon,Knotty,"buddy hammon, shaun boyer","jarratt rouse, ryan fitzgerald",25,23,Pool Play,2021seattle,Premier
Shabammon,Knotty,"buddy hammon, shaun boyer","jarratt rouse, ryan fitzgerald",16,21,Pool Play,2021seattle,Premier
Shabammon,Knotty,"buddy hammon, shaun boyer","jarratt rouse, ryan fitzgerald",15,21,Pool Play,2021seattle,Premier
Mutant Roundnet,Smash Bros,"josh fragiacomo, warren foote","austin denny, derek johnson",21,18,Pool Play,2021seattle,Premier
Mutant Roundnet,Smash Bros,"josh fragiacomo, warren foote","austin denny, derek johnson",21,18,Pool Play,2021seattle,Premier
Ortega/Boles,Highly Calculated,"kenny ortega, skyler boles","dan abrams, ravi kandula",31,29,Pool Play,2021seattle,Premier
Ortega/Boles,Highly Calculated,"kenny ortega, skyler boles","dan abrams, ravi kandula",19,21,Pool Play,2021seattle,Premier
Ortega/Boles,Highly Calculated,"kenny ortega, skyler boles","dan abrams, ravi kandula",24,26,Pool Play,2021seattle,Premier
I Pity the Fool who Carries,Backpacked to Premier?,"malachi espinola, zach duffy","alex goates, solomon berry",16,21,Pool Play,2021seattle,Premier
I Pity the Fool who Carries,Backpacked to Premier?,"malachi espinola, zach duffy","alex goates, solomon berry",12,21,Pool Play,2021seattle,Premier
