Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Double Clutch,Fa(s)t 🧌,"fredric hinkle, rahul murthy","clifford amadeo leveque, joey reynolds",21,14,Pool Play,sts22columbusoh,Premier 5.0+
Double Clutch,Fa(s)t 🧌,"fredric hinkle, rahul murthy","clifford amadeo leveque, joey reynolds",21,17,Pool Play,sts22columbusoh,Premier 5.0+
CRO Fall Damage,Zested,"chris brown, tyler babin","aj hutchinson, luis orozco",21,11,Pool Play,sts22columbusoh,Premier 5.0+
CRO Fall Damage,Zested,"chris brown, tyler babin","aj hutchinson, luis orozco",21,15,Pool Play,sts22columbusoh,Premier 5.0+
Bozak/Model,Gabagool,"blake bosak, max model","mike garrett, stephen sweeney",21,17,Pool Play,sts22columbusoh,Premier 5.0+
Bozak/Model,Gabagool,"blake bosak, max model","mike garrett, stephen sweeney",21,9,Pool Play,sts22columbusoh,Premier 5.0+
Profit Boost,Rudzitis/Perlson,"justin shaytar, kieran rose","brian perlson, taaron rudzitis",21,15,Pool Play,sts22columbusoh,Premier 5.0+
Profit Boost,Rudzitis/Perlson,"justin shaytar, kieran rose","brian perlson, taaron rudzitis",21,14,Pool Play,sts22columbusoh,Premier 5.0+
Assistive Touch,Swinging Sloths,"buddy hammon, clark marshall","logan snair, shane soto",21,11,Pool Play,sts22columbusoh,Premier 5.0+
Assistive Touch,Swinging Sloths,"buddy hammon, clark marshall","logan snair, shane soto",21,11,Pool Play,sts22columbusoh,Premier 5.0+
Pour Combien?,Revised Broekema/Longland,"dorian améziane, robin florinda","gavin broekema, grant longland",21,19,Pool Play,sts22columbusoh,Premier 5.0+
Pour Combien?,Revised Broekema/Longland,"dorian améziane, robin florinda","gavin broekema, grant longland",18,21,Pool Play,sts22columbusoh,Premier 5.0+
Pour Combien?,Revised Broekema/Longland,"dorian améziane, robin florinda","gavin broekema, grant longland",21,15,Pool Play,sts22columbusoh,Premier 5.0+
Swervie,Jersey Boyz,"kyle ackermann, ryan gross","corey weiss, matt spolarich",21,12,Pool Play,sts22columbusoh,Premier 5.0+
Swervie,Jersey Boyz,"kyle ackermann, ryan gross","corey weiss, matt spolarich",21,11,Pool Play,sts22columbusoh,Premier 5.0+
Ferruffa,EUphoria,"brendan ferreira, joe laruffa","jakub víšek, raffael jonas",25,24,Pool Play,sts22columbusoh,Premier 5.0+
Ferruffa,EUphoria,"brendan ferreira, joe laruffa","jakub víšek, raffael jonas",23,25,Pool Play,sts22columbusoh,Premier 5.0+
Ferruffa,EUphoria,"brendan ferreira, joe laruffa","jakub víšek, raffael jonas",21,15,Pool Play,sts22columbusoh,Premier 5.0+
Swamp Donkeys,Pillioddo,"emerson dean, etienne cote","henry pilliod, tommy oddo",21,17,Pool Play,sts22columbusoh,Premier 5.0+
Swamp Donkeys,Pillioddo,"emerson dean, etienne cote","henry pilliod, tommy oddo",21,13,Pool Play,sts22columbusoh,Premier 5.0+
Cryptid,Picking name later,"cole maddox, houston sproles","kurt lannetti, samuel corey",19,21,Pool Play,sts22columbusoh,Premier 5.0+
Cryptid,Picking name later,"cole maddox, houston sproles","kurt lannetti, samuel corey",21,17,Pool Play,sts22columbusoh,Premier 5.0+
Cryptid,Picking name later,"cole maddox, houston sproles","kurt lannetti, samuel corey",21,10,Pool Play,sts22columbusoh,Premier 5.0+
Air Buds,Super Awesome Spikers,"coleman epperson, will picone","chris kaptur, max fiebelkorn",21,19,Pool Play,sts22columbusoh,Premier 5.0+
Air Buds,Super Awesome Spikers,"coleman epperson, will picone","chris kaptur, max fiebelkorn",21,17,Pool Play,sts22columbusoh,Premier 5.0+
Glitch,Evasive Maneuvers,"cody dryer, luke nickel","jenson miller, michael barkman",16,21,Pool Play,sts22columbusoh,Premier 5.0+
Glitch,Evasive Maneuvers,"cody dryer, luke nickel","jenson miller, michael barkman",21,19,Pool Play,sts22columbusoh,Premier 5.0+
Glitch,Evasive Maneuvers,"cody dryer, luke nickel","jenson miller, michael barkman",22,20,Pool Play,sts22columbusoh,Premier 5.0+
Long Tan Handsome and Addison,The Diamond Dogs,"addison powers, gabe finocchi","bennett anderson, reid pfutzenreuter",21,11,Pool Play,sts22columbusoh,Premier 5.0+
Long Tan Handsome and Addison,The Diamond Dogs,"addison powers, gabe finocchi","bennett anderson, reid pfutzenreuter",21,18,Pool Play,sts22columbusoh,Premier 5.0+
Chilly Chillies,Soli Deo Gloria,"sean brown, trevor clements 704trev","andrew raber, josh kaplan",21,11,Pool Play,sts22columbusoh,Premier 5.0+
Chilly Chillies,Soli Deo Gloria,"sean brown, trevor clements 704trev","andrew raber, josh kaplan",21,14,Pool Play,sts22columbusoh,Premier 5.0+
Cigar Boys,GFD Shorter & Taller,"dan abrams, grant laughlin","andrew sullivan, caleb shorter",21,16,Pool Play,sts22columbusoh,Premier 5.0+
Cigar Boys,GFD Shorter & Taller,"dan abrams, grant laughlin","andrew sullivan, caleb shorter",21,13,Pool Play,sts22columbusoh,Premier 5.0+
Simply Smashing,Big Ballers,"guillaume jomphe, olivier laurin","micah bouman, sam bunze",21,14,Pool Play,sts22columbusoh,Premier 5.0+
