Team 1,Team 2,Players 1,Players 2,Score 1,Score 2,Tournament Stage,Tournament Name,Division
Z-Tier,Polk/Illut,"baker paffie, jackson davidson","jeremy illut, robert polk",19,21,Bracket play round of Quarter-finals game 2,nashvillets2023,Contenders (4.0)
Z-Tier,Polk/Illut,"baker paffie, jackson davidson","jeremy illut, robert polk",14,21,Bracket play round of Quarter-finals game 3,nashvillets2023,Contenders (4.0)
Double D,Polk/Illut,"daryan hoover, dave esh","jeremy illut, robert polk",21,13,Bracket play round of Semi-finals game 1,nashvillets2023,Contenders (4.0)
Double D,Polk/Illut,"daryan hoover, dave esh","jeremy illut, robert polk",21,11,Bracket play round of Semi-finals game 2,nashvillets2023,Contenders (4.0)
Cave Talk,Beauty and the Beanstalk,"alex perkins, ryan juenger","bryce mccarthy, cassie london",21,12,Bracket play round of Final game 1,nashvillets2023,Contenders (4.0)
Cave Talk,Beauty and the Beanstalk,"alex perkins, ryan juenger","bryce mccarthy, cassie london",21,16,Bracket play round of Final game 2,nashvillets2023,Contenders (4.0)
Cave Talk,Bush and bud,"alex perkins, ryan juenger","evan garrison, tyler clark",23,21,Bracket play round of 1st place game 1,nashvillets2023,Contenders (4.0)
Cave Talk,Bush and bud,"alex perkins, ryan juenger","evan garrison, tyler clark",21,14,Bracket play round of 1st place game 2,nashvillets2023,Contenders (4.0)
Beauty and the Beanstalk,Thick and Thin,"bryce mccarthy, cassie london","brian tong, nick matthews",21,11,Bracket play round of 1st place game 1,nashvillets2023,Contenders (4.0)
Beauty and the Beanstalk,Thick and Thin,"bryce mccarthy, cassie london","brian tong, nick matthews",21,17,Bracket play round of 1st place game 2,nashvillets2023,Contenders (4.0)
Bush and bud,Whataserver,"evan garrison, tyler clark","benjamin lichnovsky, jd allison",21,13,Bracket play round of 3rd place game 1,nashvillets2023,Contenders (4.0)
Bush and bud,Whataserver,"evan garrison, tyler clark","benjamin lichnovsky, jd allison",21,9,Bracket play round of 3rd place game 2,nashvillets2023,Contenders (4.0)
Z-Tier,The scrappers,"baker paffie, jackson davidson","alexia mast, joel fernandez",1,0,Bracket play round of P5: Semi-finals game 1,nashvillets2023,Contenders (4.0)
Z-Tier,The scrappers,"baker paffie, jackson davidson","alexia mast, joel fernandez",1,0,Bracket play round of P5: Semi-finals game 2,nashvillets2023,Contenders (4.0)
Thick and Thin,Bush and bud,"brian tong, nick matthews","evan garrison, tyler clark",21,18,Bracket play round of P5: Final game 1,nashvillets2023,Contenders (4.0)
Thick and Thin,Bush and bud,"brian tong, nick matthews","evan garrison, tyler clark",21,18,Bracket play round of P5: Final game 2,nashvillets2023,Contenders (4.0)
